# qvalues:  5.864 6.396 6.13
0.005 0.999636 0.999132 0.999473
0.01 0.998545 0.996541 0.997894
0.02 0.994212 0.98634 0.991638
0.04 0.977372 0.947902 0.967529
0.08 0.917161 0.823907 0.88395
0.16 0.750614 0.562011 0.673936
0.32 0.474125 0.278787 0.380821
0.64 0.195726 0.0785683 0.134313
1.28 0.0339239 0.000685347 0.0178764
2.56 -0.000434764 -0.00194027 0.000901033
5.12 -0.00105568 0.000894638 0.00136291
10.24 -0.00217303 -0.00389126 0.000514274
20.48 0.00089802 -0.00474737 0.000743712
40.96 -5.86013e-05 -0.000560793 0.000870207
81.92 -0.00084098 0.00115986 0.00508689
163.84 -0.000325078 -0.00460685 0.00268891
327.68 -0.00175082 -0.00242213 -0.00269374
655.36 -0.0013849 0.00391225 -0.000523913
1310.72 -0.00289866 -0.000307923 0.000391975
2621.44 0.000698345 -0.00343456 -0.00230324
5242.88 -0.0031463 0.00339263 0.00341611
10485.8 0.00267934 0.000855635 -0.00270953
20971.5 0.000641262 -0.00199495 -0.000501512
41943 -0.000342922 0.00469597 0.000551073
83886.1 -0.00182719 0.00729479 -0.00314685
167772 -0.0053672 -0.00565582 0.00519084
