# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.11783 0.119328 0.131059 0.122168 3.38222 3.87081 3.62735 3.43313 3.16788 3.09038 3.5217 3.17293
0.01 0.113786 0.117844 0.127863 0.118353 3.27889 3.74718 3.53438 3.33604 3.07325 3.00177 3.4387 3.09198
0.02 0.102211 0.115474 0.118466 0.108256 2.93063 3.31545 3.21461 3.00742 2.75858 2.71405 3.17354 2.80763
0.04 0.105607 0.127826 0.115643 0.102526 2.20749 2.36027 2.39915 2.23791 2.13268 2.12238 2.51478 2.14991
0.08 0.213241 0.190355 0.181609 0.195132 1.60794 1.47386 1.6527 1.33063 1.65592 1.51702 1.74782 1.51664
0.16 0.411346 0.344083 0.343183 0.29158 1.22567 1.2178 1.21738 0.950748 1.29921 1.09366 1.38267 1.32055
0.32 0.512621 0.419086 0.377879 0.362245 1.06482 0.940284 1.08865 1.02873 1.57536 1.07223 1.12226 0.859744
0.64 0.292364 0.381609 0.358675 0.243419 1.24513 0.927789 1.07308 0.881673 0.735778 1.11064 1.02848 1.01933
1.28 0.285181 0.269036 0.28685 0.272413 0.900925 1.05338 1.04477 0.915491 0.955899 0.909771 0.996721 1.07896
2.56 0.268288 0.245687 0.282759 0.243637 0.875861 1.0529 0.97789 0.80347 0.964728 0.82996 0.915002 1.02533
5.12 0.277922 0.246581 0.258245 0.22666 1.11293 1.11335 0.824428 0.963482 1.12912 0.939323 1.03324 1.21305
10.24 0.261907 0.230525 0.253972 0.260248 0.990633 1.11614 0.940875 1.13593 0.937112 0.944798 0.946188 1.05648
20.48 0.277232 0.213367 0.258669 0.277522 1.14005 0.967475 0.83757 1.11637 0.960099 0.96048 1.05104 1.02626
40.96 0.26386 0.273373 0.188667 0.240858 1.01988 0.913938 0.946463 1.13881 0.8495 1.13736 1.04731 1.05193
81.92 0.262669 0.243023 0.293619 0.258939 0.978391 1.05321 1.1216 1.03591 0.980741 0.867192 0.881014 1.09488
163.84 0.233333 0.294111 0.237676 0.258566 0.861536 1.03666 0.820894 0.98584 1.15094 0.858643 1.14896 1.12027
327.68 0.24675 0.257552 0.279273 0.260535 0.903087 1.01163 0.900577 1.03778 0.887455 0.92329 1.24242 1.25572
655.36 0.265776 0.271986 0.219027 0.214286 1.11288 0.947304 1.00835 0.914229 0.887219 1.10454 0.876955 1.14147
1310.72 0.303956 0.231421 0.226367 0.307716 1.10211 0.889488 1.10449 1.1482 0.962972 1.01091 1.09816 0.999723
2621.44 0.211781 0.246933 0.279807 0.262142 1.14729 1.05527 1.14392 0.991488 0.957573 0.959023 0.945668 0.928518
5242.88 0.236942 0.258036 0.248382 0.228732 0.976666 0.913762 0.915743 1.0992 0.830252 1.04553 0.87916 1.01905
10485.8 0.237397 0.221655 0.227243 0.230754 0.845817 0.896711 0.968037 0.960045 1.02293 1.01049 0.861332 1.08441
20971.5 0.260363 0.258582 0.241517 0.289954 1.19615 0.909603 0.978658 1.04882 0.950565 1.04552 1.03737 0.990157
41943 0.278652 0.234437 0.221177 0.311403 1.04508 1.10007 1.1134 1.20124 0.792944 0.811311 0.922929 1.0069
83886.1 0.17937 0.196776 0.301156 0.225547 0.871416 0.776371 0.823781 1.03441 1.21781 0.894089 0.853871 0.997603
