# qvalues:  7.58 5.708 7.76
0.005 0.999498 0.999715 0.999473
0.01 0.998003 0.998864 0.997903
0.02 0.992184 0.995531 0.991776
0.04 0.971281 0.983215 0.969491
0.08 0.914735 0.945935 0.906039
0.16 0.843397 0.877623 0.811103
0.32 0.786402 0.818222 0.744506
0.64 0.748031 0.789034 0.706587
1.28 0.727295 0.769957 0.684383
2.56 0.711581 0.753253 0.668488
5.12 0.698393 0.73766 0.653727
10.24 0.67489 0.712174 0.629817
20.48 0.639483 0.675514 0.593964
40.96 0.591867 0.627428 0.547194
81.92 0.524493 0.557615 0.483033
163.84 0.429523 0.460623 0.39176
327.68 0.306881 0.332101 0.277936
655.36 0.178199 0.195459 0.159678
1310.72 0.0672403 0.0776534 0.0587089
2621.44 0.0126322 0.016103 0.00902765
5242.88 0.000305601 0.00148674 0.000517739
10485.8 0.000763763 -0.000332146 2.22338e-05
20971.5 0.000319013 -0.00105517 0.000902094
41943 0.000269491 0.000129169 0.000978997
83886.1 -0.000953653 0.000490027 -0.000209082
