# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.0809365 0.0911097 0.0837356 0.0870585 4.07473 3.05855 3.06024 2.70494 3.34269 2.89398 2.72671 2.46418
0.01 0.0797244 0.0909352 0.0828458 0.0857515 4.04421 3.03345 3.03477 2.68217 3.28824 2.84997 2.6859 2.43062
0.02 0.0757816 0.0906639 0.0804361 0.0818335 3.934 2.94257 2.93903 2.60302 3.1022 2.68701 2.5459 2.30513
0.04 0.0719856 0.093676 0.0824025 0.0802677 3.60586 2.66913 2.66091 2.3869 2.64502 2.22186 2.21756 1.96198
0.08 0.110142 0.118224 0.122219 0.125273 3.00656 2.10377 2.17864 2.02148 1.96233 1.63771 1.93126 1.59108
0.16 0.24416 0.239354 0.260401 0.186098 2.34466 1.69108 1.70968 1.70032 1.5749 1.36836 1.60748 1.31594
0.32 0.468838 0.484389 0.44537 0.290294 1.97787 1.58739 1.48684 1.52823 1.27462 1.46285 1.23897 1.26311
0.64 0.740024 0.736122 0.468952 0.499749 1.61257 1.5738 1.43009 1.39161 1.28532 1.25828 1.25829 1.25488
1.28 0.665219 0.445369 0.374649 0.393984 1.59233 1.20692 1.44322 1.1304 1.10594 1.03365 1.19664 1.04724
2.56 0.297578 0.290677 0.280847 0.297837 0.969287 1.18238 0.97729 1.04188 1.18874 1.06472 0.95244 0.902371
5.12 0.254122 0.290643 0.256858 0.221679 1.04398 1.00015 0.96803 1.01417 1.02158 0.919798 0.950778 0.964973
10.24 0.255656 0.227763 0.246127 0.295655 0.838845 1.08827 0.822375 0.956277 1.05069 0.858292 0.990303 1.03303
20.48 0.230556 0.214795 0.26401 0.237818 1.05482 1.10242 0.866562 0.904837 1.03775 0.890203 1.08013 0.923767
40.96 0.298289 0.225222 0.254829 0.217788 1.06413 1.06335 0.91086 1.09996 0.806531 0.951944 0.955657 0.919065
81.92 0.245515 0.23639 0.271136 0.232429 0.840903 0.865809 0.914243 0.840949 0.974014 1.04266 0.962279 1.09736
163.84 0.287145 0.240129 0.182526 0.214532 0.869704 0.929454 0.941887 1.06958 1.07383 1.03064 0.935005 1.04244
327.68 0.254918 0.249045 0.251488 0.317492 0.942646 0.977752 0.988629 1.10079 1.11333 1.01472 1.07599 0.969848
655.36 0.288323 0.208521 0.264 0.240867 1.11174 1.14795 0.992825 1.03849 1.09531 0.868029 1.11798 0.982258
1310.72 0.249941 0.262836 0.264734 0.252686 0.99787 0.782992 0.939466 1.15624 0.841514 0.999484 1.10215 0.970407
2621.44 0.266683 0.301212 0.272948 0.230015 0.904524 1.05597 1.25042 0.973699 0.989897 1.13502 0.983743 0.903229
5242.88 0.28542 0.30394 0.244923 0.224731 1.26704 0.781652 0.911357 1.03085 0.857847 1.05304 1.0699 1.07496
10485.8 0.199784 0.265871 0.248529 0.246981 1.00663 0.948482 1.17491 1.20487 0.967639 0.978978 0.920213 0.949306
20971.5 0.302401 0.224299 0.236129 0.247796 0.936122 1.03685 0.962653 1.06396 0.943846 1.01344 0.876711 1.2303
41943 0.255763 0.288466 0.254063 0.231455 1.03893 0.971766 0.973898 0.849336 1.11989 0.883156 0.943042 0.897553
83886.1 0.324154 0.293115 0.177842 0.249712 1.18384 0.902944 1.16851 0.82477 0.62253 0.72441 1.2188 0.889022
