# q 0,0 0,1 0,2 1,1 1,2 2,2
1.000000 -0.392360 0.945036 0.644936 -1.616486 -0.525418 -1.899999
1.038000 -0.399359 0.943469 0.641058 -1.617009 -0.536751 -1.904772
1.076000 -0.406434 0.942039 0.636982 -1.620677 -0.546949 -1.910549
1.114000 -0.412570 0.940805 0.633025 -1.625770 -0.554836 -1.915287
1.152000 -0.417001 0.939796 0.629437 -1.630617 -0.559664 -1.917307
1.190000 -0.419272 0.939016 0.626377 -1.633771 -0.561167 -1.915442
1.228000 -0.419259 0.938440 0.623910 -1.634136 -0.559554 -1.909106
1.266000 -0.417148 0.938020 0.622004 -1.631044 -0.555429 -1.898287
1.304000 -0.413371 0.937688 0.620549 -1.624280 -0.549688 -1.883474
1.342000 -0.408528 0.937368 0.619382 -1.614050 -0.543372 -1.865528
1.380000 -0.403293 0.936983 0.618307 -1.600914 -0.537520 -1.845529
1.418000 -0.398312 0.936464 0.617129 -1.585682 -0.533035 -1.824606
1.456000 -0.394133 0.935756 0.615675 -1.569299 -0.530576 -1.803789
1.494000 -0.391133 0.934825 0.613815 -1.552719 -0.530483 -1.783885
1.532000 -0.389495 0.933658 0.611476 -1.536801 -0.532761 -1.765400
1.570000 -0.389194 0.932266 0.608644 -1.522219 -0.537092 -1.748506
1.608000 -0.390027 0.930681 0.605358 -1.509404 -0.542904 -1.733061
1.646000 -0.391650 0.928947 0.601707 -1.498519 -0.549452 -1.718660
1.684000 -0.393640 0.927117 0.597807 -1.489467 -0.555927 -1.704729
1.722000 -0.395555 0.925245 0.593786 -1.481929 -0.561564 -1.690622
1.760000 -0.396998 0.923379 0.589767 -1.475420 -0.565732 -1.675723
1.798000 -0.397664 0.921552 0.585852 -1.469363 -0.568010 -1.659538
1.836000 -0.397374 0.919783 0.582108 -1.463164 -0.568222 -1.641756
1.874000 -0.396088 0.918070 0.578563 -1.456283 -0.566446 -1.622283
1.912000 -0.393902 0.916393 0.575205 -1.448290 -0.562987 -1.601243
1.950000 -0.391022 0.914717 0.571986 -1.438906 -0.558321 -1.578942
1.988000 -0.387727 0.912996 0.568830 -1.428018 -0.553022 -1.555816
2.026000 -0.384329 0.911179 0.565644 -1.415677 -0.547686 -1.532351
2.064000 -0.381123 0.909216 0.562335 -1.402068 -0.542846 -1.509014
2.102000 -0.378351 0.907065 0.558814 -1.387478 -0.538916 -1.486174
2.140000 -0.376172 0.904698 0.555015 -1.372242 -0.536137 -1.464053
2.178000 -0.374645 0.902103 0.550892 -1.356695 -0.534568 -1.442686
2.216000 -0.373727 0.899285 0.546429 -1.341122 -0.534086 -1.421923
2.254000 -0.373286 0.896266 0.541636 -1.325724 -0.534418 -1.401440
2.292000 -0.373124 0.893081 0.536543 -1.310593 -0.535189 -1.380790
2.330000 -0.373010 0.889776 0.531194 -1.295703 -0.535982 -1.359454
2.368000 -0.372712 0.886397 0.525641 -1.280916 -0.536393 -1.336916
2.406000 -0.372027 0.882985 0.519931 -1.266010 -0.536088 -1.312722
2.444000 -0.370813 0.879575 0.514103 -1.250705 -0.534841 -1.286542
2.482000 -0.368997 0.876184 0.508179 -1.234703 -0.532552 -1.258210
2.520000 -0.366587 0.872814 0.502167 -1.217731 -0.529252 -1.227743
2.558000 -0.363663 0.869448 0.496057 -1.199575 -0.525082 -1.195337
2.596000 -0.360361 0.866050 0.489826 -1.180105 -0.520263 -1.161346
2.634000 -0.356853 0.862573 0.483444 -1.159299 -0.515046 -1.126236
2.672000 -0.353317 0.858961 0.476878 -1.137237 -0.509674 -1.090529
2.710000 -0.349917 0.855155 0.470100 -1.114102 -0.504332 -1.054748
2.748000 -0.346776 0.851100 0.463092 -1.090153 -0.499122 -1.019356
2.786000 -0.343963 0.846749 0.455847 -1.065696 -0.494042 -0.984710
2.824000 -0.341487 0.842073 0.448372 -1.041054 -0.488984 -0.951024
