0.005 0.000394136 0.000392065 0.000394265
0.01 0.00155146 0.00154908 0.00155509
0.02 0.00583726 0.00592141 0.00589481
0.04 0.0189696 0.0204322 0.0196523
0.08 0.044991 0.0569207 0.0502069
0.16 0.0877933 0.125269 0.10133
0.32 0.164676 0.240797 0.190096
0.64 0.317957 0.465435 0.365333
1.28 0.627906 0.90856 0.718834
2.56 1.25138 1.79529 1.42493
5.12 2.50675 3.56555 2.83298
10.24 5.0337 7.11689 5.692
20.48 10.0588 14.1332 11.3235
40.96 20.1506 28.2887 22.6101
81.92 40.2535 56.7081 45.156
163.84 80.6376 113.428 90.5063
327.68 161.204 226.233 181.056
655.36 322.569 451.829 362.52
1310.72 645.223 903.645 727.1
2621.44 1290.21 1806.01 1452.34
5242.88 2581.39 3614.61 2899.4
10485.8 5167.53 7227.82 5787.71
20971.5 10353.2 14423.2 11550.7
41943 20743.7 28707.1 22994.9
83886.1 41707.4 56261.6 45623.9
