# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.0779901 0.100405 0.108629 0.104912 3.3681 3.43198 3.72741 2.73742 2.37994 3.5484 3.221 3.28568
0.01 0.0770416 0.0990312 0.107468 0.103542 3.30194 3.36495 3.66148 2.68469 2.33912 3.4916 3.16737 3.24097
0.02 0.0747752 0.0957735 0.105035 0.100086 3.07109 3.12486 3.43711 2.49489 2.18976 3.28158 2.97254 3.09117
0.04 0.0782147 0.10105 0.108296 0.100084 2.47382 2.49173 2.8866 1.98317 1.79896 2.68057 2.44723 2.72318
0.08 0.144724 0.158907 0.129303 0.14219 1.62439 1.79634 2.01424 1.51547 1.34159 1.92989 1.87354 2.19988
0.16 0.314652 0.254722 0.246306 0.23501 1.19814 1.51382 1.30416 1.24212 1.13948 1.586 1.83988 1.65499
0.32 0.60904 0.539298 0.43349 0.381152 1.0734 1.09029 1.21414 1.11156 1.29104 1.58035 1.32478 1.36324
0.64 0.760597 0.571406 0.469721 0.400744 1.33223 1.23744 1.10458 1.18202 1.40405 1.17471 1.37799 1.11949
1.28 0.487986 0.46681 0.380765 0.388861 1.25846 0.998904 0.912572 0.970721 1.19636 1.13816 0.983483 1.02548
2.56 0.321557 0.300519 0.252968 0.275347 1.11061 1.23435 0.845761 0.928671 0.949382 1.03186 1.06747 0.878999
5.12 0.268473 0.203839 0.272943 0.241873 1.09077 1.0127 0.882928 0.968312 0.950892 0.85441 0.98531 1.05164
10.24 0.262748 0.247124 0.216115 0.280684 0.893566 0.989355 1.09284 1.06425 1.21846 0.986027 1.07069 1.12349
20.48 0.236214 0.201318 0.222943 0.236548 0.850819 0.961572 1.04563 0.999664 0.934548 1.03517 0.881335 0.932144
40.96 0.295553 0.268974 0.273421 0.247275 1.07405 1.00426 0.952233 0.879927 0.962723 0.982124 0.92203 1.17471
81.92 0.210056 0.294434 0.23824 0.219441 1.12299 0.876652 0.930382 1.01611 1.12767 0.85113 0.983387 0.916713
163.84 0.246653 0.291538 0.234153 0.282176 1.17961 0.91884 1.13574 1.03823 1.09115 0.872999 1.13927 1.14677
327.68 0.208781 0.248848 0.26372 0.233254 0.936294 1.11046 0.93392 1.06883 1.13624 1.06541 1.08624 1.01209
655.36 0.245525 0.236079 0.232272 0.220202 0.951909 1.03894 1.00885 1.15458 1.03222 1.14321 0.898609 0.788341
1310.72 0.229397 0.25429 0.250889 0.244043 0.988234 1.04891 0.922238 0.961349 0.881786 1.12024 1.10752 1.08353
2621.44 0.274657 0.246004 0.304665 0.18423 1.06737 0.874154 1.12244 0.996339 0.913787 0.999947 0.874376 0.890936
5242.88 0.294516 0.257795 0.245487 0.250047 1.07275 1.09092 1.01535 1.06925 0.986517 1.03048 1.13502 1.23167
10485.8 0.223846 0.247812 0.268526 0.283188 1.03114 0.927729 0.989301 1.0568 1.04612 0.985836 1.1352 0.894983
20971.5 0.251676 0.294138 0.23964 0.236989 0.9249 1.01912 0.901943 1.03691 1.10304 1.08989 1.05111 0.991196
41943 0.249331 0.270913 0.263869 0.228677 0.996686 1.09913 1.13939 0.84077 1.02844 0.862564 0.802331 0.949149
83886.1 0.230158 0.276715 0.207159 0.220706 1.07205 0.946995 1.17493 0.998433 0.993415 0.82386 1.00777 0.991518
167772 0.289033 0.202843 0.267727 0.300206 0.939197 1.08227 0.923748 0.99275 1.02524 0.981514 1.26237 1.17265
335544 0.250623 0.246265 0.262297 0.192019 0.730933 0.869344 0.909816 0.797498 1.0356 1.24893 0.854672 1.07982
