# qvalues:  7.58 5.708 7.724
0.005 0.99964 0.999796 0.999626
0.01 0.998566 0.999187 0.99851
0.02 0.994375 0.996797 0.994142
0.04 0.979161 0.987914 0.978107
0.08 0.936791 0.96056 0.931308
0.16 0.882214 0.909449 0.859248
0.32 0.842773 0.868054 0.811608
0.64 0.822869 0.856154 0.792766
1.28 0.821059 0.853455 0.791238
2.56 0.822864 0.853203 0.793231
5.12 0.823969 0.851888 0.793634
10.24 0.822434 0.849978 0.791991
20.48 0.820549 0.848567 0.790597
40.96 0.819034 0.845885 0.789285
81.92 0.81789 0.844825 0.788022
163.84 0.815964 0.841893 0.785936
327.68 0.813847 0.838993 0.78372
655.36 0.810231 0.834461 0.779722
1310.72 0.805076 0.828283 0.774127
2621.44 0.798324 0.819382 0.767683
5242.88 0.78711 0.805447 0.755917
10485.8 0.771589 0.785982 0.739766
20971.5 0.747148 0.756404 0.715405
41943 0.711674 0.713719 0.67842
83886.1 0.658583 0.652281 0.624066
167772 0.567155 0.546614 0.529517
