0.005 0.000281569 0.000268356 0.000270284
0.01 0.00113812 0.0010685 0.00108099
0.02 0.00442689 0.00420002 0.00425922
0.04 0.0157354 0.0157545 0.0156801
0.08 0.0481003 0.0521763 0.0497581
0.16 0.116131 0.142959 0.126532
0.32 0.254181 0.337132 0.283542
0.64 0.541374 0.734727 0.607853
1.28 1.13505 1.5462 1.27344
2.56 2.36138 3.20498 2.64113
5.12 4.86722 6.58072 5.43459
10.24 9.92668 13.3399 11.082
20.48 20.1451 26.9669 22.4153
40.96 40.5564 54.1909 45.0186
81.92 81.1903 108.577 90.3661
163.84 162.814 217.124 181.029
327.68 326.275 435.864 362.579
655.36 653.801 871.73 726.049
1310.72 1305.8 1742.92 1451.9
2621.44 2612.11 3491.79 2901.41
5242.88 5225.01 6977.26 5801.75
10485.8 10453.6 13969.9 11619.2
20971.5 20909.2 27979.8 23263.6
41943 41834.1 55844.2 46623.6
83886.1 84054.2 111329 93392.9
167772 168371 220978 186909
