# concentrations: 0.666667 0.166667 0.166667
0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.690000 0.000000 0.001526 0.000000 0.001526 0.000000 0.000000 0.000000 0.000000 0.000000 
0.710000 0.000000 0.032347 0.000000 0.032347 0.000585 0.000611 0.000000 0.000611 0.000000 
0.730000 0.000000 0.263182 0.000000 0.263182 0.005583 0.016792 0.000000 0.016792 0.000000 
0.750000 0.000000 0.999599 0.000083 0.999599 0.036122 0.112861 0.000083 0.112861 0.000000 
0.770000 0.000000 2.227761 0.003395 2.227761 0.113706 0.382724 0.003395 0.382724 0.000271 
0.790000 0.000000 3.452886 0.050308 3.452886 0.272224 0.840433 0.050308 0.840433 0.005584 
0.810000 0.000010 4.169357 0.313180 4.169357 0.452156 1.330389 0.313180 1.330389 0.043961 
0.830000 0.000447 4.288700 1.026576 4.288700 0.616897 1.691361 1.026576 1.691361 0.184322 
0.850000 0.009302 3.971732 2.150441 3.971732 0.765148 1.862500 2.150441 1.862500 0.468557 
0.870000 0.082445 3.447056 3.268342 3.447056 0.835308 1.880132 3.268342 1.880132 0.845366 
0.890000 0.359370 2.874414 3.982241 2.874414 0.875757 1.794797 3.982241 1.794797 1.213363 
0.910000 0.968516 2.362566 4.165399 2.362566 0.884333 1.634336 4.165399 1.634336 1.450204 
0.930000 1.811383 1.925935 3.929302 1.925935 0.884331 1.470345 3.929302 1.470345 1.587754 
0.950000 2.623838 1.570930 3.465756 1.570930 0.857591 1.313812 3.465756 1.313812 1.592333 
0.970000 3.139150 1.289275 2.936182 1.289275 0.829914 1.164274 2.936182 1.164274 1.505127 
0.990000 3.303336 1.066470 2.426168 1.066470 0.798005 1.051633 2.426168 1.051633 1.386806 
1.010000 3.173455 0.902672 1.987091 0.902672 0.788265 0.946682 1.987091 0.946682 1.233364 
1.030000 2.871076 0.773429 1.620659 0.773429 0.785518 0.869716 1.620659 0.869716 1.113870 
1.050000 2.495098 0.678604 1.328215 0.678604 0.769276 0.806280 1.328215 0.806280 1.009768 
1.070000 2.121354 0.596735 1.099896 0.596735 0.772303 0.759549 1.099896 0.759549 0.905504 
1.090000 1.778852 0.537335 0.925080 0.537335 0.782687 0.719739 0.925080 0.719739 0.829616 
1.110000 1.492958 0.494968 0.787208 0.494968 0.803628 0.697444 0.787208 0.697444 0.755459 
1.130000 1.255102 0.460730 0.678745 0.460730 0.825167 0.681997 0.678745 0.681997 0.701495 
1.150000 1.068570 0.440828 0.600272 0.440828 0.848667 0.674619 0.600272 0.674619 0.666079 
1.170000 0.916820 0.424599 0.538422 0.424599 0.890810 0.680721 0.538422 0.680721 0.634513 
1.190000 0.799890 0.417895 0.492060 0.417895 0.926465 0.692931 0.492060 0.692931 0.618987 
1.210000 0.704436 0.417645 0.455583 0.417645 0.957843 0.714816 0.455583 0.714816 0.602517 
1.230000 0.635082 0.421976 0.430278 0.421976 1.014997 0.735879 0.430278 0.735879 0.594249 
1.250000 0.581577 0.432213 0.411805 0.432213 1.053993 0.769364 0.411805 0.769364 0.601498 
1.270000 0.541217 0.448935 0.404430 0.448935 1.105057 0.811538 0.404430 0.811538 0.613234 
1.290000 0.513245 0.474833 0.402187 0.474833 1.139488 0.849524 0.402187 0.849524 0.631835 
1.310000 0.498776 0.497864 0.405498 0.497864 1.184845 0.904931 0.405498 0.904931 0.644853 
1.330000 0.487860 0.534559 0.416234 0.534559 1.205036 0.949511 0.416234 0.949511 0.689224 
1.350000 0.486568 0.578307 0.433463 0.578307 1.206758 1.003703 0.433463 1.003703 0.726829 
1.370000 0.496340 0.626952 0.451867 0.626952 1.228690 1.051319 0.451867 1.051319 0.776608 
1.390000 0.512881 0.682149 0.484609 0.682149 1.236903 1.099399 0.484609 1.099399 0.831229 
1.410000 0.534577 0.741815 0.518859 0.741815 1.239938 1.150081 0.518859 1.150081 0.893181 
1.430000 0.567042 0.806965 0.564110 0.806965 1.228740 1.176515 0.564110 1.176515 0.956281 
1.450000 0.605216 0.872277 0.615628 0.872277 1.225831 1.206600 0.615628 1.206600 1.023885 
1.470000 0.655283 0.940658 0.679709 0.940658 1.235370 1.221212 0.679709 1.221212 1.091791 
1.490000 0.709920 1.005298 0.746913 1.005298 1.246037 1.242324 0.746913 1.242324 1.147979 
1.510000 0.772864 1.069039 0.824877 1.069039 1.254515 1.242319 0.824877 1.242319 1.197682 
1.530000 0.839645 1.118889 0.898329 1.118889 1.277575 1.249472 0.898329 1.249472 1.247251 
1.550000 0.908947 1.162759 0.976917 1.162759 1.294795 1.249326 0.976917 1.249326 1.286214 
1.570000 0.976546 1.196866 1.054053 1.196866 1.305790 1.258315 1.054053 1.258315 1.297645 
1.590000 1.041528 1.222512 1.118786 1.222512 1.325211 1.269925 1.118786 1.269925 1.318371 
1.610000 1.097688 1.244309 1.178579 1.244309 1.311016 1.290013 1.178579 1.290013 1.317417 
1.630000 1.146851 1.261658 1.221309 1.261658 1.279896 1.301407 1.221309 1.301407 1.319044 
1.650000 1.189088 1.277686 1.253089 1.277686 1.251322 1.314553 1.253089 1.314553 1.317145 
1.670000 1.216262 1.289485 1.272012 1.289485 1.193472 1.319191 1.272012 1.319191 1.315324 
1.690000 1.236692 1.308064 1.282564 1.308064 1.125315 1.314246 1.282564 1.314246 1.324463 
1.710000 1.249408 1.319821 1.287850 1.319821 1.072239 1.287390 1.287850 1.287390 1.340464 
1.730000 1.250333 1.326157 1.291973 1.326157 1.013540 1.250690 1.291973 1.250690 1.334766 
1.750000 1.245919 1.323856 1.293891 1.323856 0.957844 1.201127 1.293891 1.201127 1.342489 
1.770000 1.235855 1.311474 1.297018 1.311474 0.895771 1.140295 1.297018 1.140295 1.333149 
1.790000 1.220805 1.286587 1.301683 1.286587 0.849052 1.086617 1.301683 1.086617 1.291544 
1.810000 1.206215 1.247843 1.304524 1.247843 0.810664 1.019456 1.304524 1.019456 1.263536 
1.830000 1.194185 1.199822 1.298896 1.199822 0.774590 0.961903 1.298896 0.961903 1.214625 
1.850000 1.182733 1.145662 1.280306 1.145662 0.752062 0.902516 1.280306 0.902516 1.156909 
1.870000 1.176645 1.090016 1.257651 1.090016 0.733973 0.854774 1.257651 0.854774 1.093412 
1.890000 1.168122 1.033533 1.221796 1.033533 0.716795 0.809608 1.221796 0.809608 1.029367 
1.910000 1.159026 0.980465 1.177100 0.980465 0.712400 0.779070 1.177100 0.779070 0.968360 
1.930000 1.146037 0.930729 1.125033 0.930729 0.715848 0.746916 1.125033 0.746916 0.904192 
1.950000 1.124895 0.890105 1.071814 0.890105 0.728825 0.730522 1.071814 0.730522 0.858224 
1.970000 1.097731 0.855497 1.019050 0.855497 0.738395 0.716910 1.019050 0.716910 0.813527 
1.990000 1.062507 0.826403 0.964962 0.826403 0.757442 0.707484 0.964962 0.707484 0.776843 
2.010000 1.026699 0.807085 0.917843 0.807085 0.781537 0.709992 0.917843 0.709992 0.746284 
2.030000 0.985634 0.789788 0.873393 0.789788 0.806649 0.720115 0.873393 0.720115 0.730103 
2.050000 0.945416 0.783031 0.839971 0.783031 0.835682 0.733462 0.839971 0.733462 0.709216 
2.070000 0.908284 0.781021 0.809494 0.781021 0.866802 0.751860 0.809494 0.751860 0.707089 
2.090000 0.872192 0.785341 0.788134 0.785341 0.903248 0.773546 0.788134 0.773546 0.700722 
2.110000 0.842075 0.795797 0.773934 0.795797 0.933605 0.803513 0.773934 0.803513 0.709803 
2.130000 0.818009 0.810661 0.767040 0.810661 0.968388 0.831689 0.767040 0.831689 0.723072 
2.150000 0.801443 0.828869 0.766439 0.828869 1.000572 0.867043 0.766439 0.867043 0.741636 
2.170000 0.790439 0.851046 0.774008 0.851046 1.036095 0.899907 0.774008 0.899907 0.769793 
2.190000 0.785458 0.874291 0.784064 0.874291 1.060146 0.938136 0.784064 0.938136 0.793987 
2.210000 0.786730 0.904299 0.801985 0.904299 1.089246 0.970406 0.801985 0.970406 0.826944 
2.230000 0.795483 0.930866 0.821922 0.930866 1.106834 1.006906 0.821922 1.006906 0.860639 
2.250000 0.810338 0.960123 0.846397 0.960123 1.124941 1.038682 0.846397 1.038682 0.899514 
2.270000 0.829875 0.987682 0.875388 0.987682 1.136587 1.069379 0.875388 1.069379 0.934778 
2.290000 0.852142 1.014058 0.905695 1.014058 1.142139 1.092504 0.905695 1.092504 0.974619 
2.310000 0.880288 1.037014 0.938596 1.037014 1.149621 1.120513 0.938596 1.120513 1.010720 
2.330000 0.909397 1.060200 0.968864 1.060200 1.150571 1.133869 0.968864 1.133869 1.048229 
2.350000 0.939925 1.079940 1.000710 1.079940 1.148103 1.149678 1.000710 1.149678 1.074975 
2.370000 0.972134 1.095259 1.028786 1.095259 1.145703 1.155517 1.028786 1.155517 1.104229 
2.390000 1.003130 1.108133 1.056484 1.108133 1.140204 1.159907 1.056484 1.159907 1.130649 
2.410000 1.031842 1.113847 1.079891 1.113847 1.123019 1.156298 1.079891 1.156298 1.149964 
2.430000 1.059330 1.118647 1.098982 1.118647 1.113866 1.153087 1.098982 1.153087 1.160680 
2.450000 1.082464 1.118657 1.115863 1.118657 1.101936 1.147752 1.115863 1.147752 1.168180 
2.470000 1.102468 1.114811 1.126902 1.114811 1.093171 1.137912 1.126902 1.137912 1.172982 
2.490000 1.117721 1.110086 1.134743 1.110086 1.078383 1.126121 1.134743 1.126121 1.169145 
2.510000 1.130142 1.103090 1.136412 1.103090 1.067831 1.114891 1.136412 1.114891 1.159438 
2.530000 1.134782 1.093072 1.132863 1.093072 1.047569 1.099637 1.132863 1.099637 1.153601 
2.550000 1.138773 1.081120 1.130098 1.081120 1.035068 1.085698 1.130098 1.085698 1.139245 
2.570000 1.136917 1.068899 1.121404 1.068899 1.018724 1.072523 1.121404 1.072523 1.125171 
2.590000 1.130903 1.056970 1.109601 1.056970 1.000234 1.056606 1.109601 1.056606 1.113747 
2.610000 1.121940 1.045169 1.098030 1.045169 0.982697 1.037466 1.098030 1.037466 1.094143 
2.630000 1.111817 1.031936 1.084793 1.031936 0.972444 1.022559 1.084793 1.022559 1.076751 
2.650000 1.098895 1.020962 1.070227 1.020962 0.952499 1.009162 1.070227 1.009162 1.061346 
2.670000 1.084170 1.008299 1.054812 1.008299 0.943796 0.992163 1.054812 0.992163 1.044385 
2.690000 1.068491 0.996343 1.040534 0.996343 0.931937 0.977027 1.040534 0.977027 1.029212 
2.710000 1.052885 0.985411 1.025747 0.985411 0.922426 0.963995 1.025747 0.963995 1.014990 
2.730000 1.036719 0.976134 1.010682 0.976134 0.916161 0.945107 1.010682 0.945107 0.996432 
2.750000 1.020069 0.965157 0.998269 0.965157 0.908601 0.933442 0.998269 0.933442 0.982165 
2.770000 1.006641 0.954567 0.986189 0.954567 0.905551 0.922305 0.986189 0.922305 0.966290 
2.790000 0.993153 0.946016 0.975070 0.946016 0.907799 0.913278 0.975070 0.913278 0.952159 
2.810000 0.980929 0.934952 0.964896 0.934952 0.912702 0.910804 0.964896 0.910804 0.935924 
2.830000 0.970275 0.930067 0.954667 0.930067 0.916309 0.903111 0.954667 0.903111 0.928536 
2.850000 0.959362 0.927232 0.944535 0.927232 0.923979 0.902788 0.944535 0.902788 0.917127 
2.870000 0.952144 0.923084 0.935946 0.923084 0.936476 0.905292 0.935946 0.905292 0.904019 
2.890000 0.944291 0.921296 0.928409 0.921296 0.943892 0.909301 0.928409 0.909301 0.904250 
2.910000 0.938390 0.921256 0.923773 0.921256 0.954774 0.915411 0.923773 0.915411 0.900993 
2.930000 0.933500 0.926482 0.918361 0.926482 0.967599 0.924828 0.918361 0.924828 0.895261 
2.950000 0.928582 0.930554 0.914415 0.930554 0.977997 0.933550 0.914415 0.933550 0.901151 
2.970000 0.924625 0.938943 0.916497 0.938943 0.992612 0.947610 0.916497 0.947610 0.904322 
2.990000 0.924043 0.947500 0.917158 0.947500 1.005611 0.959236 0.917158 0.959236 0.914855 
3.010000 0.923723 0.957285 0.921614 0.957285 1.019945 0.975380 0.921614 0.975380 0.923284 
3.030000 0.925743 0.968201 0.929310 0.968201 1.027493 0.985268 0.929310 0.985268 0.937812 
3.050000 0.928851 0.981093 0.935874 0.981093 1.034721 1.000743 0.935874 1.000743 0.950676 
3.070000 0.934207 0.992810 0.945927 0.992810 1.042632 1.012050 0.945927 1.012050 0.963436 
3.090000 0.941562 1.005248 0.957141 1.005248 1.050062 1.023187 0.957141 1.023187 0.976910 
3.110000 0.949532 1.015826 0.970521 1.015826 1.048925 1.034710 0.970521 1.034710 0.994017 
3.130000 0.958373 1.027160 0.983359 1.027160 1.053368 1.042895 0.983359 1.042895 1.008074 
3.150000 0.970597 1.036560 0.996538 1.036560 1.054740 1.049117 0.996538 1.049117 1.024241 
3.170000 0.981486 1.043383 1.008870 1.043383 1.050543 1.050625 1.008870 1.050625 1.029145 
3.190000 0.993123 1.050029 1.021134 1.050029 1.053070 1.060692 1.021134 1.060692 1.041205 
3.210000 1.004962 1.054510 1.032360 1.054510 1.047619 1.060951 1.032360 1.060951 1.056735 
3.230000 1.015488 1.058233 1.042523 1.058233 1.046600 1.059924 1.042523 1.059924 1.056577 
3.250000 1.026714 1.058548 1.051262 1.058548 1.040476 1.057529 1.051262 1.057529 1.065665 
3.270000 1.035684 1.058299 1.057396 1.058299 1.032253 1.056633 1.057396 1.056633 1.067742 
3.290000 1.044435 1.057161 1.062094 1.057161 1.024867 1.052047 1.062094 1.052047 1.070288 
3.310000 1.050117 1.053069 1.065332 1.053069 1.023755 1.046587 1.065332 1.046587 1.067322 
3.330000 1.055107 1.049030 1.065208 1.049030 1.010035 1.042267 1.065208 1.042267 1.063134 
3.350000 1.059044 1.042493 1.063711 1.042493 1.007405 1.029365 1.063711 1.029365 1.058597 
3.370000 1.060242 1.036209 1.061544 1.036209 0.999310 1.025652 1.061544 1.025652 1.053156 
3.390000 1.059844 1.029817 1.056999 1.029817 0.994150 1.019103 1.056999 1.019103 1.046408 
3.410000 1.057954 1.023413 1.050824 1.023413 0.986776 1.010805 1.050824 1.010805 1.042545 
3.430000 1.053212 1.015404 1.044056 1.015404 0.983154 1.003885 1.044056 1.003885 1.032373 
3.450000 1.048948 1.007408 1.038012 1.007408 0.978326 0.995355 1.038012 0.995355 1.023850 
3.470000 1.043232 0.999273 1.028705 0.999273 0.976550 0.989563 1.028705 0.989563 1.010715 
3.490000 1.037208 0.993821 1.022141 0.993821 0.974120 0.981907 1.022141 0.981907 1.006269 
3.510000 1.030534 0.986041 1.014622 0.986041 0.971224 0.976180 1.014622 0.976180 0.999652 
3.530000 1.023033 0.981194 1.003733 0.981194 0.968736 0.974201 1.003733 0.974201 0.991876 
3.550000 1.015189 0.976576 0.997426 0.976576 0.968087 0.969400 0.997426 0.969400 0.987149 
3.570000 1.007080 0.971158 0.989395 0.971158 0.965491 0.966434 0.989395 0.966434 0.980383 
3.590000 0.999676 0.968750 0.983568 0.968750 0.964941 0.964446 0.983568 0.964446 0.973745 
3.610000 0.992266 0.965757 0.977621 0.965757 0.969249 0.961381 0.977621 0.961381 0.967392 
3.630000 0.985790 0.963974 0.971781 0.963974 0.970245 0.961432 0.971781 0.961432 0.962952 
3.650000 0.980840 0.963344 0.967364 0.963344 0.972349 0.965139 0.967364 0.965139 0.959940 
3.670000 0.974646 0.964370 0.964350 0.964370 0.979123 0.965605 0.964350 0.965605 0.959101 
3.690000 0.970216 0.963950 0.962230 0.963950 0.982457 0.967632 0.962230 0.967632 0.960021 
3.710000 0.966654 0.965835 0.959483 0.965835 0.986218 0.967513 0.959483 0.967513 0.956504 
3.730000 0.965162 0.967623 0.959410 0.967623 0.991484 0.973225 0.959410 0.973225 0.960139 
3.750000 0.963148 0.970770 0.959138 0.970770 0.994922 0.977668 0.959138 0.977668 0.963806 
3.770000 0.963559 0.974274 0.960236 0.974274 1.000019 0.983685 0.960236 0.983685 0.964924 
3.790000 0.962613 0.978058 0.963929 0.978058 1.004254 0.987293 0.963929 0.987293 0.966640 
3.810000 0.963677 0.982084 0.966530 0.982084 1.010001 0.991755 0.966530 0.991755 0.972047 
3.830000 0.966304 0.987149 0.969391 0.987149 1.011880 0.996758 0.969391 0.996758 0.977995 
3.850000 0.967860 0.992113 0.973496 0.992113 1.019450 1.003229 0.973496 1.003229 0.982260 
3.870000 0.971863 0.997777 0.978018 0.997777 1.021130 1.005932 0.978018 1.005932 0.987893 
3.890000 0.975692 1.001476 0.983559 1.001476 1.023258 1.013624 0.983559 1.013624 0.991700 
3.910000 0.979907 1.005815 0.987944 1.005815 1.025080 1.014024 0.987944 1.014024 0.999713 
3.930000 0.985310 1.010541 0.993495 1.010541 1.026362 1.021046 0.993495 1.021046 1.005396 
3.950000 0.989597 1.015402 0.998347 1.015402 1.024609 1.022737 0.998347 1.022737 1.012654 
3.970000 0.994090 1.018508 1.005148 1.018508 1.025712 1.025956 1.005148 1.025956 1.016240 
3.990000 0.998609 1.020450 1.009820 1.020450 1.024797 1.027123 1.009820 1.027123 1.018313 
4.010000 1.004092 1.024022 1.013702 1.024022 1.023273 1.027187 1.013702 1.027187 1.024131 
4.030000 1.008451 1.024711 1.017878 1.024711 1.019762 1.028506 1.017878 1.028506 1.028150 
4.050000 1.012207 1.027332 1.022189 1.027332 1.018840 1.028299 1.022189 1.028299 1.029399 
4.070000 1.015864 1.027838 1.024951 1.027838 1.013795 1.025748 1.024951 1.025748 1.031443 
