# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.00644763 0.0982933 0.0393385 0.129832 3.62046 2.99104 7.37711 0.463721 1.48352 6.35288 0.421421 3.67264
0.01 0.00644089 0.0981161 0.0392817 0.129598 3.61606 2.98752 7.36874 0.462938 1.48076 6.33938 0.420448 3.66446
0.02 0.00645523 0.0974765 0.0391222 0.128683 3.59906 2.97319 7.33602 0.459847 1.46942 6.2873 0.416931 3.63233
0.04 0.00686433 0.0953232 0.0389355 0.12559 3.5373 2.916 7.21627 0.449084 1.42562 6.10292 0.406815 3.51333
0.08 0.0104891 0.0891315 0.0398095 0.118383 3.34532 2.73912 6.8499 0.427012 1.307 5.59167 0.396775 3.16139
0.16 0.0250135 0.085078 0.0466988 0.115967 2.95102 2.53053 6.08313 0.408775 1.16699 4.89618 0.391799 2.75019
0.32 0.0595736 0.110872 0.0727945 0.150226 2.72012 2.32726 5.3402 0.434974 1.12483 4.42328 0.411765 2.55173
0.64 0.135965 0.141208 0.107963 0.160785 2.69024 2.44583 5.29876 0.421417 1.29704 4.42865 0.464023 2.70523
1.28 0.205207 0.171558 0.141191 0.200191 2.75804 2.55748 4.85102 0.377697 1.47417 4.01487 0.57877 2.39053
2.56 0.150725 0.184035 0.124664 0.174556 2.81979 2.60244 5.1224 0.446154 1.27895 4.15292 0.533605 2.37762
5.12 0.170931 0.156568 0.106566 0.172564 2.86702 2.61925 4.91259 0.477656 1.28816 4.0273 0.542015 2.63232
10.24 0.180009 0.171877 0.125946 0.173744 2.84602 2.56031 4.91683 0.459055 1.37996 4.29517 0.499818 2.50935
20.48 0.205424 0.162636 0.128815 0.211591 2.8118 2.65603 4.85647 0.471856 1.32289 4.19946 0.512298 2.45221
40.96 0.191627 0.191804 0.131152 0.174052 2.87028 2.51582 4.88723 0.540421 1.36238 4.12342 0.521642 2.56609
81.92 0.172946 0.184053 0.1262 0.200432 2.81538 2.44581 5.03266 0.520152 1.47479 4.34206 0.498094 2.44294
163.84 0.193293 0.206937 0.131922 0.187354 3.00416 2.55819 4.83196 0.516477 1.40731 4.29012 0.454945 2.40227
327.68 0.217121 0.175655 0.145472 0.185259 2.86853 2.47053 5.03787 0.49751 1.45759 4.66222 0.513247 2.67399
655.36 0.217284 0.224535 0.129792 0.196249 2.90038 2.55882 4.74173 0.615436 1.62004 4.37054 0.593959 2.49054
1310.72 0.225383 0.194499 0.133872 0.18991 3.0364 2.46534 4.85025 0.581538 1.56493 4.34405 0.491355 2.6435
2621.44 0.365711 0.221555 0.162225 0.186326 3.12242 2.46412 4.53692 0.60508 1.65307 4.61717 0.574827 2.59754
5242.88 0.354328 0.203237 0.203227 0.193751 3.2481 2.25486 4.34391 0.701943 1.66799 4.70869 0.614499 2.59181
10485.8 0.513787 0.21423 0.199617 0.249117 3.25338 2.11401 4.13096 0.774941 1.95435 4.74128 0.545157 2.62818
20971.5 0.736434 0.290624 0.24252 0.254785 3.51588 2.05606 3.75956 0.710044 2.17883 5.03558 0.615013 2.46246
41943 1.23122 0.407804 0.282667 0.297386 4.34053 1.93311 3.3683 0.801724 2.67614 5.37112 0.715786 2.23944
83886.1 2.2208 0.65719 0.317331 0.397997 5.32818 1.67363 2.52274 0.796397 3.94938 6.1305 0.701645 1.97471
167772 4.51772 1.42369 0.441375 0.483801 6.72641 1.19794 1.38432 0.55941 7.08478 7.8912 0.811501 1.51389
335544 7.63232 2.30868 0.667973 0.641178 8.52326 1.0278 0.655542 0.831181 11.7319 9.61704 0.727738 1.11585
