0.005 4.22046e-07 5.27807e-07 1.75531e-06
0.01 6.91151e-06 8.319e-06 2.7445e-05
0.02 0.000108304 0.000126708 0.000398148
0.04 0.00119535 0.00165455 0.0046283
0.08 0.00610752 0.0136995 0.0370716
0.16 0.0275742 0.0711546 0.15918
0.32 0.125225 0.233228 0.331332
0.64 0.500604 0.489861 0.812563
1.28 0.913036 0.911162 1.38649
2.56 1.33912 1.40366 1.7093
5.12 2.8435 2.07588 2.71252
10.24 5.09911 4.77374 4.27147
20.48 2.97327 3.83957 3.16815
40.96 1.68942 2.99837 2.37638
81.92 0.408005 1.40936 1.25507
163.84 0.363083 0.917721 1.01792
327.68 0.227342 0.992714 0.811246
655.36 0.315148 0.725775 1.16254
1310.72 0.165005 1.02202 1.09835
2621.44 0.232876 1.17329 1.09927
5242.88 0.276681 0.679766 1.09856
10485.8 0.204949 1.00877 1.14275
20971.5 0.222392 0.982346 1.01067
41943 0.213449 0.899989 1.18016
83886.1 0.219604 0.995202 0.953977
167772 0.212684 0.988518 1.13089
335544 0.273391 1.03749 0.922689
671089 0.235749 0.744743 1.02495
1.34218e+06 0.267137 1.04529 1.17924
2.68435e+06 0.263418 0.858589 0.928729
5.36871e+06 0.282322 1.12257 1.15934
1.07374e+07 0.247876 0.87886 1.17679
