# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.0125806 0.112866 0.0207925 0.209495 4.55085 4.32059 0.769116 1.3324 0.746093 4.60832 1.54053 4.86671
0.01 0.0125614 0.112689 0.020746 0.209156 4.54644 4.31621 0.768207 1.33137 0.744989 4.60072 1.53761 4.85876
0.02 0.0125147 0.112018 0.0206072 0.207815 4.52949 4.29878 0.76461 1.3273 0.740735 4.57132 1.52627 4.82811
0.04 0.0126221 0.109551 0.020458 0.203029 4.47039 4.23302 0.751507 1.31183 0.726004 4.46163 1.48641 4.71628
0.08 0.0143151 0.102752 0.0213305 0.192564 4.31432 4.03964 0.71711 1.26249 0.699906 4.11619 1.39747 4.37643
0.16 0.0220834 0.110495 0.0284063 0.185802 4.02252 3.78144 0.658998 1.18911 0.711108 3.6384 1.28218 3.94406
0.32 0.0500156 0.126712 0.0519825 0.19733 3.61353 3.6669 0.656848 1.15954 0.701544 3.3706 1.27445 3.62895
0.64 0.0985001 0.158468 0.0752745 0.212432 3.54476 3.55911 0.71246 1.20826 0.81983 3.28521 1.27669 3.42072
1.28 0.16501 0.186256 0.0794906 0.210461 3.41047 3.53407 0.713364 1.10944 0.898795 3.29213 1.38666 3.57207
2.56 0.183578 0.139528 0.0691196 0.218817 3.36778 3.45587 0.732012 1.18443 1.0255 3.37044 1.45603 3.38621
5.12 0.133703 0.145388 0.0760705 0.230165 3.31561 3.49646 0.761452 1.13027 0.946828 3.43574 1.32085 3.51377
10.24 0.120459 0.148185 0.085756 0.215482 3.35775 3.5526 0.738191 1.11354 0.898048 3.43763 1.35612 3.39742
20.48 0.156445 0.184929 0.0887499 0.225355 3.28804 3.53484 0.745476 1.15431 0.976922 3.39142 1.38427 3.41934
40.96 0.135139 0.170212 0.0793669 0.236547 3.29274 3.71344 0.766897 1.13521 0.901207 3.45889 1.38773 3.43778
81.92 0.129204 0.157359 0.0728067 0.205266 3.04655 3.54933 0.766537 1.10226 0.966121 3.40197 1.44774 3.41279
163.84 0.156544 0.196625 0.0697292 0.216494 3.19461 3.77645 0.695638 1.04182 0.934822 3.31475 1.51336 3.51461
327.68 0.148634 0.192655 0.0709659 0.237985 3.02696 3.7539 0.717084 1.07575 1.02942 3.28181 1.41026 3.42161
655.36 0.151381 0.167734 0.0776021 0.224655 3.05765 3.90293 0.76457 1.03026 0.936451 3.38783 1.41433 3.43037
1310.72 0.181076 0.190894 0.0812256 0.227006 3.08501 3.88201 0.741851 1.07634 1.06016 3.23896 1.35547 3.37974
2621.44 0.204713 0.223272 0.0852298 0.234026 3.13383 3.86177 0.771895 0.986245 1.09511 3.25805 1.3997 3.47423
5242.88 0.202442 0.210677 0.083974 0.258193 3.15042 3.64734 0.823584 0.921705 1.08847 3.35144 1.52115 3.24477
10485.8 0.238461 0.201242 0.0883515 0.257701 3.17478 3.7259 0.8041 0.854552 1.05418 3.39904 1.44645 3.45959
20971.5 0.264618 0.18403 0.0808239 0.257802 3.11925 3.70451 0.801784 0.875046 1.11547 3.50226 1.44729 3.27059
41943 0.293855 0.205141 0.0865384 0.282261 3.26205 3.55569 0.889617 0.897618 1.12752 3.27894 1.44491 3.18957
83886.1 0.405802 0.260037 0.0757571 0.312047 2.96954 3.37767 0.941246 0.825313 1.32045 3.43647 1.34772 3.13194
167772 0.524644 0.257133 0.10086 0.343752 2.73569 3.53112 1.06039 0.764182 1.55267 3.16336 1.19082 2.8126
335544 0.875708 0.336904 0.0892605 0.401834 2.40025 3.91016 1.12354 0.899602 2.22757 3.11429 0.960253 2.40581
