# q 0,0 0,1 0,2 1,1 1,2 2,2
2.000000 -0.417386 0.987776 0.661276 -1.565532 -0.650425 -2.014108
2.036000 -0.415540 0.986798 0.656638 -1.547680 -0.655591 -1.982974
2.072000 -0.414602 0.985581 0.651314 -1.531458 -0.661674 -1.952399
2.108000 -0.414501 0.984145 0.645482 -1.517309 -0.668424 -1.922913
2.144000 -0.415048 0.982525 0.639366 -1.505441 -0.675431 -1.894838
2.180000 -0.415971 0.980768 0.633209 -1.495799 -0.682190 -1.868263
2.216000 -0.416951 0.978924 0.627236 -1.488082 -0.688161 -1.843048
2.252000 -0.417675 0.977040 0.621626 -1.481774 -0.692854 -1.818853
2.288000 -0.417873 0.975150 0.616490 -1.476204 -0.695893 -1.795190
2.324000 -0.417353 0.973273 0.611851 -1.470613 -0.697076 -1.771480
2.360000 -0.416027 0.971411 0.607651 -1.464236 -0.696403 -1.747121
2.396000 -0.413914 0.969545 0.603750 -1.456374 -0.694088 -1.721553
2.432000 -0.411135 0.967645 0.599953 -1.446466 -0.690531 -1.694310
2.468000 -0.407891 0.965668 0.596031 -1.434136 -0.686276 -1.665061
2.504000 -0.404430 0.963570 0.591754 -1.419221 -0.681944 -1.633634
2.540000 -0.401012 0.961309 0.586917 -1.401783 -0.678156 -1.600011
2.576000 -0.397871 0.958854 0.581370 -1.382086 -0.675454 -1.564324
2.612000 -0.395186 0.956189 0.575033 -1.360566 -0.674237 -1.526818
2.648000 -0.393056 0.953315 0.567903 -1.337778 -0.674704 -1.487820
2.684000 -0.391489 0.950248 0.560058 -1.314332 -0.676831 -1.447691
2.720000 -0.390405 0.947021 0.551636 -1.290834 -0.680369 -1.406788
2.756000 -0.389650 0.943674 0.542824 -1.267821 -0.684872 -1.365429
2.792000 -0.389020 0.940250 0.533826 -1.245714 -0.689743 -1.323861
2.828000 -0.388289 0.936788 0.524838 -1.224783 -0.694309 -1.282251
2.864000 -0.387244 0.933311 0.516021 -1.205121 -0.697890 -1.240672
2.900000 -0.385711 0.929827 0.507479 -1.186650 -0.699877 -1.199115
2.936000 -0.383576 0.926319 0.499252 -1.169133 -0.699800 -1.157502
2.972000 -0.380806 0.922748 0.491303 -1.152203 -0.697374 -1.115700
3.008000 -0.377440 0.919055 0.483531 -1.135408 -0.692526 -1.073548
3.044000 -0.373589 0.915163 0.475781 -1.118258 -0.685390 -1.030876
3.080000 -0.369413 0.910990 0.467866 -1.100270 -0.676289 -0.987524
3.116000 -0.365099 0.906452 0.459593 -1.081015 -0.665682 -0.943352
3.152000 -0.360832 0.901474 0.450783 -1.060159 -0.654103 -0.898253
3.188000 -0.356769 0.896002 0.441299 -1.037481 -0.642091 -0.852152
3.224000 -0.353017 0.890002 0.431058 -1.012893 -0.630124 -0.805004
3.260000 -0.349619 0.883472 0.420040 -0.986439 -0.618555 -0.756789
3.296000 -0.346546 0.876434 0.408289 -0.958279 -0.607576 -0.707505
3.332000 -0.343708 0.868936 0.395901 -0.928669 -0.597190 -0.657160
3.368000 -0.340960 0.861043 0.383014 -0.897929 -0.587215 -0.605770
3.404000 -0.338128 0.852829 0.369781 -0.866408 -0.577312 -0.553351
3.440000 -0.335033 0.844364 0.356351 -0.834448 -0.567021 -0.499923
3.476000 -0.331512 0.835709 0.342849 -0.802347 -0.555820 -0.445508
3.512000 -0.327443 0.826900 0.329355 -0.770336 -0.543187 -0.390137
3.548000 -0.322758 0.817944 0.315894 -0.738553 -0.528658 -0.333853
3.584000 -0.317454 0.808819 0.302433 -0.707035 -0.511874 -0.276712
3.620000 -0.311586 0.799467 0.288887 -0.675716 -0.492619 -0.218789
3.656000 -0.305262 0.789805 0.275129 -0.644431 -0.470834 -0.160176
3.692000 -0.298623 0.779727 0.261007 -0.612936 -0.446615 -0.100975
3.728000 -0.291823 0.769117 0.246365 -0.580929 -0.420182 -0.041299
3.764000 -0.285005 0.757862 0.231066 -0.548073 -0.391852 0.018741
3.800000 -0.278280 0.745856 0.215006 -0.514029 -0.361981 0.079042
3.836000 -0.271711 0.733020 0.198133 -0.478478 -0.330916 0.139517
3.872000 -0.265302 0.719301 0.180447 -0.441150 -0.298949 0.200101
3.908000 -0.259000 0.704679 0.162004 -0.401838 -0.266274 0.260752
3.944000 -0.252701 0.689167 0.142908 -0.360415 -0.232967 0.321458
3.980000 -0.246262 0.672805 0.123291 -0.316837 -0.198977 0.382221
4.016000 -0.239523 0.655654 0.103304 -0.271143 -0.164137 0.443062
4.052000 -0.232328 0.637788 0.083087 -0.223445 -0.128187 0.504001
4.088000 -0.224546 0.619276 0.062758 -0.173912 -0.090817 0.565051
4.124000 -0.216088 0.600178 0.042393 -0.122752 -0.051705 0.626206
4.160000 -0.206918 0.580534 0.022021 -0.070193 -0.010567 0.687431
4.196000 -0.197056 0.560355 0.001618 -0.016454 0.032807 0.748655
4.232000 -0.186575 0.539623 -0.018885 0.038274 0.078519 0.809769
4.268000 -0.175590 0.518290 -0.039591 0.093845 0.126552 0.870629
4.304000 -0.164237 0.496287 -0.060621 0.150175 0.176766 0.931059
4.340000 -0.152656 0.473526 -0.082093 0.207247 0.228915 0.990859
4.376000 -0.140968 0.449916 -0.104106 0.265112 0.282670 1.049821
4.412000 -0.129259 0.425372 -0.126718 0.323888 0.337661 1.107735
4.448000 -0.117565 0.399824 -0.149938 0.383740 0.393512 1.164399
4.484000 -0.105869 0.373231 -0.173720 0.444867 0.449879 1.219632
4.520000 -0.094099 0.345579 -0.197960 0.507480 0.506482 1.273271
4.556000 -0.082142 0.316891 -0.222511 0.571775 0.563126 1.325177
4.592000 -0.069857 0.287221 -0.247192 0.637911 0.619706 1.375224
4.628000 -0.057097 0.256650 -0.271806 0.705986 0.676199 1.423298
4.664000 -0.043728 0.225277 -0.296163 0.776020 0.732643 1.469285
4.700000 -0.029651 0.193215 -0.320091 0.847944 0.789109 1.513058
4.736000 -0.014815 0.160574 -0.343456 0.921589 0.845659 1.554469
4.772000 0.000772 0.127457 -0.366167 0.996694 0.902314 1.593344
4.808000 0.017047 0.093954 -0.388177 1.072911 0.959017 1.629477
4.844000 0.033891 0.060137 -0.409480 1.149820 1.015610 1.662634
4.880000 0.051152 0.026060 -0.430098 1.226953 1.071819 1.692557
4.916000 0.068657 -0.008234 -0.450064 1.303814 1.127261 1.718975
4.952000 0.086237 -0.042710 -0.469408 1.379905 1.181454 1.741617
4.988000 0.103746 -0.077330 -0.488134 1.454750 1.233849 1.760228
5.024000 0.121080 -0.112047 -0.506210 1.527912 1.283863 1.774582
5.060000 0.138188 -0.146793 -0.523557 1.599010 1.330923 1.784496
5.096000 0.155075 -0.181478 -0.540045 1.667728 1.374503 1.789837
5.132000 0.171799 -0.215983 -0.555501 1.733810 1.414162 1.790528
5.168000 0.188460 -0.250161 -0.569716 1.797062 1.449569 1.786545
5.204000 0.205185 -0.283845 -0.582466 1.857333 1.480512 1.777914
5.240000 0.222102 -0.316854 -0.593527 1.914503 1.506905 1.764703
5.276000 0.239322 -0.349002 -0.602702 1.968462 1.528766 1.747005
5.312000 0.256923 -0.380113 -0.609832 2.019095 1.546199 1.724935
5.348000 0.274929 -0.410030 -0.614816 2.066261 1.559359 1.698612
5.384000 0.293312 -0.438623 -0.617614 2.109783 1.568417 1.668155
5.420000 0.311987 -0.465798 -0.618251 2.149444 1.573529 1.633684
5.456000 0.330826 -0.491498 -0.616802 2.184985 1.574807 1.595313
5.492000 0.349673 -0.515701 -0.613386 2.216116 1.572300 1.553165
5.528000 0.368365 -0.538414 -0.608140 2.242526 1.565991 1.507376
5.564000 0.386757 -0.559660 -0.601199 2.263908 1.555800 1.458110
5.600000 0.404743 -0.579473 -0.592679 2.279977 1.541605 1.405569
5.636000 0.422270 -0.597881 -0.582656 2.290491 1.523263 1.350005
5.672000 0.439357 -0.614897 -0.571155 2.295278 1.500643 1.291721
5.708000 0.456087 -0.630513 -0.558149 2.294245 1.473659 1.231076
5.744000 0.472608 -0.644693 -0.543564 2.287392 1.442295 1.168475
5.780000 0.489116 -0.657376 -0.527288 2.274814 1.406629 1.104357
5.816000 0.505832 -0.668484 -0.509192 2.256692 1.366839 1.039181
5.852000 0.522982 -0.677928 -0.489149 2.233284 1.323206 0.973400
5.888000 0.540770 -0.685620 -0.467057 2.204902 1.276099 0.907444
5.924000 0.559361 -0.691493 -0.442860 2.171890 1.225955 0.841695
5.960000 0.578860 -0.695506 -0.416554 2.134598 1.173247 0.776478
5.996000 0.599316 -0.697657 -0.388200 2.093358 1.118453 0.712049
6.032000 0.620718 -0.697986 -0.357914 2.048461 1.062028 0.648596
6.068000 0.643010 -0.696577 -0.325856 2.000145 1.004374 0.586248
6.104000 0.666113 -0.693547 -0.292210 1.948587 0.945824 0.525092
6.140000 0.689949 -0.689038 -0.257155 1.893902 0.886635 0.465195
6.176000 0.714467 -0.683194 -0.220840 1.836154 0.826995 0.406633
6.212000 0.739669 -0.676147 -0.183356 1.775369 0.767031 0.349516
6.248000 0.765627 -0.667996 -0.144718 1.711559 0.706835 0.294011
6.284000 0.792496 -0.658787 -0.104849 1.644746 0.646491 0.240360
6.320000 0.820509 -0.648503 -0.063578 1.574979 0.586100 0.188887
