0.005 0.000135125 0.000135093 0.00013468
0.01 0.000535173 0.000536367 0.000534136
0.02 0.00205853 0.00208426 0.00206673
0.04 0.00710992 0.00750692 0.00730354
0.08 0.0177911 0.0217296 0.0196875
0.16 0.0298848 0.0441684 0.0354912
0.32 0.0438407 0.0661668 0.0508868
0.64 0.0610038 0.092245 0.070203
1.28 0.0865788 0.133592 0.0996459
2.56 0.131746 0.207061 0.15099
5.12 0.215979 0.344327 0.247063
10.24 0.383431 0.607439 0.435469
20.48 0.715911 1.12332 0.805787
40.96 1.38162 2.15334 1.54027
81.92 2.70742 4.16433 2.98892
163.84 5.36233 8.2101 5.87645
327.68 10.659 16.3016 11.6605
655.36 21.2634 32.3663 23.2094
1310.72 42.5096 64.8152 46.3242
2621.44 84.7598 129.167 92.4631
5242.88 169.538 258.332 184.832
10485.8 338.693 518.65 368.563
20971.5 677.072 1040.56 734.139
41943 1354.3 2088.46 1466.6
83886.1 2711.97 4168.81 2921
167772 5450.68 8371.04 5762.94
