# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.0154499 0.107613 0.0216335 0.187302 4.90054 4.15575 0.888206 0.609541 0.777924 4.95329 1.62958 5.08811
0.01 0.0154246 0.107441 0.0215857 0.186978 4.89636 4.15147 0.887523 0.60903 0.776598 4.94517 1.6268 5.07873
0.02 0.0153384 0.106793 0.0214127 0.185726 4.87999 4.13497 0.884826 0.607008 0.771633 4.91367 1.61587 5.04251
0.04 0.0152847 0.104691 0.0209693 0.18115 4.81894 4.07636 0.874532 0.599701 0.755568 4.79965 1.57672 4.91373
0.08 0.0182145 0.100219 0.0215726 0.169453 4.63096 3.90832 0.840865 0.579496 0.722305 4.4683 1.48246 4.56185
0.16 0.0330203 0.109823 0.0334274 0.164681 4.26963 3.63898 0.776466 0.554431 0.711195 3.87308 1.34663 4.03777
0.32 0.0577546 0.117207 0.0646297 0.187954 3.89645 3.38434 0.793913 0.544325 0.660258 3.52171 1.33178 3.58562
0.64 0.104574 0.144574 0.102558 0.198777 3.89764 3.36517 0.820215 0.531327 0.707669 3.62629 1.35842 3.47579
1.28 0.151767 0.182223 0.104145 0.19752 3.94079 3.38835 0.909862 0.555791 0.764524 3.49751 1.23792 3.66027
2.56 0.12644 0.170566 0.0931139 0.206007 3.89718 3.38402 0.900789 0.537373 0.702884 3.54956 1.31071 3.45669
5.12 0.127689 0.157689 0.0748985 0.211287 4.09188 3.36935 0.854725 0.467233 0.64693 3.70615 1.48505 3.59453
10.24 0.125269 0.161355 0.0725923 0.193938 4.09162 3.44409 0.870005 0.475812 0.603039 3.76639 1.42394 3.57706
20.48 0.176751 0.179291 0.0965234 0.207906 4.07429 3.6747 0.915848 0.449233 0.601402 3.45036 1.27163 3.60777
40.96 0.136428 0.201954 0.0822624 0.201732 4.01635 3.65595 0.781047 0.482032 0.624875 3.4316 1.43661 3.62217
81.92 0.140074 0.18959 0.0786881 0.221041 4.0017 3.5037 0.908296 0.450655 0.568057 3.56922 1.21663 3.50684
163.84 0.166201 0.184604 0.0984893 0.228035 4.13307 3.39352 0.908935 0.406444 0.623235 3.45265 1.26092 3.63633
327.68 0.150828 0.182332 0.086985 0.225093 4.06485 3.53731 0.930693 0.442588 0.611863 3.33241 1.31744 3.5023
655.36 0.162342 0.217308 0.0931465 0.21809 4.14808 3.66162 0.906088 0.496386 0.583826 3.28424 1.3133 3.5357
1310.72 0.211023 0.223795 0.0980626 0.233143 4.14221 3.40635 0.896017 0.4205 0.648577 3.07536 1.34442 3.52862
2621.44 0.213594 0.228556 0.0948608 0.219365 4.34392 3.56073 0.855084 0.446778 0.581035 3.31382 1.3335 3.45191
5242.88 0.288487 0.261892 0.100925 0.223073 4.38912 3.37668 0.866026 0.466629 0.714491 3.05814 1.34518 3.59073
10485.8 0.349783 0.280413 0.109353 0.246901 4.71485 3.43696 0.908688 0.489547 0.642786 3.0399 1.44002 3.4767
20971.5 0.387569 0.308895 0.119241 0.283259 5.14403 3.40769 0.931233 0.454153 0.558053 2.93102 1.32418 3.32522
41943 0.54378 0.291509 0.139105 0.270989 5.95241 3.4296 0.920933 0.493327 0.641415 2.69617 1.42268 3.10418
83886.1 0.768257 0.358786 0.163903 0.256264 6.92581 3.11339 0.91952 0.589084 0.695655 2.55182 1.34359 3.23404
167772 1.14139 0.369549 0.147822 0.255448 9.34332 3.10641 0.947205 0.495229 0.73675 2.43219 1.3501 3.0185
335544 1.91877 0.39951 0.121276 0.329525 12.1236 2.55836 0.770677 0.253078 1.00268 2.09582 1.45899 2.77114
