# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.04645 0.0295728 0.0265014 0.0543232 1.23948 1.66768 2.09542 2.65617 1.53375 0.928 0.789157 2.1019
0.01 0.0463488 0.0294671 0.0263858 0.0541706 1.23818 1.66554 2.09248 2.65228 1.52892 0.92555 0.78678 2.09612
0.02 0.0460078 0.0290496 0.0260076 0.0536652 1.23315 1.657 2.08092 2.63714 1.51053 0.91604 0.777927 2.07456
0.04 0.0453491 0.0278262 0.025351 0.0524245 1.21468 1.62333 2.03944 2.58213 1.44813 0.883763 0.749523 2.00696
0.08 0.048195 0.0275731 0.0287607 0.0526282 1.15613 1.52481 1.93741 2.43356 1.29181 0.812882 0.668439 1.86682
0.16 0.0748919 0.0445553 0.0483969 0.0679568 1.09156 1.43601 1.79291 2.24205 1.11867 0.775634 0.593039 1.62932
0.32 0.131587 0.11674 0.0850354 0.0970044 1.10828 1.45165 1.63154 2.04122 1.12008 0.881302 0.664399 1.37628
0.64 0.281133 0.171915 0.143574 0.118967 1.27706 1.65246 1.68484 1.95716 1.08092 0.936803 0.739717 1.47587
1.28 0.307327 0.234191 0.15385 0.131486 1.3342 1.56875 1.63695 1.94335 1.13468 1.01027 0.748163 1.68682
2.56 0.369382 0.265628 0.170011 0.138411 1.5942 1.68557 1.57765 1.98987 1.17179 0.927483 0.777971 1.59155
5.12 0.397465 0.243913 0.172336 0.143565 1.52279 1.79345 1.59975 2.05735 1.19495 1.00706 0.736756 1.59995
10.24 0.410916 0.242049 0.178304 0.155982 1.5318 1.78267 1.72811 2.10606 1.39612 1.05631 0.785507 1.60661
20.48 0.509352 0.315613 0.247245 0.155118 1.64779 1.85505 1.76218 2.14812 1.35609 1.00789 0.844193 1.64295
40.96 0.54527 0.35 0.187699 0.148883 1.75884 2.05621 1.71452 2.15721 1.30587 1.06768 0.790721 1.41482
81.92 0.654906 0.452215 0.229909 0.177707 2.07951 2.12818 1.71919 2.09673 1.43221 1.25332 0.896068 1.73155
163.84 0.894337 0.562531 0.317709 0.185018 2.402 2.31669 1.95849 2.1879 1.60575 1.36743 0.941639 1.68588
327.68 1.2336 0.614595 0.371488 0.21834 2.98522 2.46558 1.84649 2.28707 1.83427 1.34777 1.09025 1.65825
655.36 1.67069 0.945787 0.416749 0.192016 3.84989 3.07387 2.07981 2.19003 2.16185 1.81419 1.21465 1.47753
1310.72 3.01135 1.5089 0.586584 0.284248 5.87649 4.14695 2.42698 2.16275 2.93668 2.1447 1.22002 1.5371
2621.44 5.12363 2.11871 0.765218 0.399105 8.50133 5.18222 2.64318 2.43145 4.92725 2.99156 1.43558 1.70821
5242.88 8.55591 3.2828 1.07497 0.484295 13.7235 6.89951 2.93312 2.40496 7.70502 4.07959 1.81283 1.80289
10485.8 13.8497 4.96848 1.31024 0.587975 19.8814 9.47642 2.91037 2.301 12.2176 5.85325 1.91676 1.75224
20971.5 20.3587 7.59545 1.33915 0.746463 25.0056 12.1616 2.79656 2.24243 17.1246 7.73012 2.11352 1.78278
41943 22.7736 9.49027 1.24413 0.719001 25.2897 12.7751 3.01935 1.72856 19.5007 9.2594 2.02602 1.36354
83886.1 19.4984 8.34225 1.19838 0.684436 18.9428 10.2502 1.98496 1.18722 17.5862 7.64473 1.85969 1.42332
167772 8.42785 3.66975 0.592159 0.556973 8.27047 5.61935 0.949424 0.946628 6.04305 4.38285 0.943814 1.09757
335544 0.910848 0.780239 0.284865 0.286151 1.65653 1.55097 0.801735 0.899465 1.32456 1.10898 0.809013 0.778138
