# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.0212996 0.09359 0.0298472 0.0412293 2.42349 3.57255 1.95031 3.33737 0.88355 5.00153 1.57526 1.85517
0.01 0.0212739 0.0933926 0.0298001 0.0410653 2.42015 3.56756 1.94757 3.33262 0.881273 4.98796 1.57135 1.85088
0.02 0.0212298 0.0925876 0.0296724 0.0405061 2.40699 3.54865 1.93695 3.31434 0.872585 4.93509 1.55657 1.83389
0.04 0.0216139 0.0895679 0.0297074 0.0393997 2.35687 3.48189 1.89821 3.24941 0.843778 4.74608 1.50626 1.77059
0.08 0.0266589 0.0828156 0.0327485 0.0418258 2.19027 3.27573 1.78205 3.0634 0.785365 4.26609 1.38088 1.58461
0.16 0.0458527 0.0917591 0.0518395 0.0606418 1.95591 2.89022 1.60939 2.71545 0.743427 3.65037 1.17881 1.37711
0.32 0.103389 0.118226 0.0962451 0.0904137 1.88836 2.66683 1.54457 2.59422 0.764641 3.31831 1.12446 1.32695
0.64 0.208597 0.185589 0.155765 0.124267 1.91205 2.54999 1.45849 2.43187 0.845297 3.3737 1.18081 1.481
1.28 0.314123 0.259592 0.158526 0.142799 1.97661 2.54005 1.60823 2.4178 0.902955 3.2304 1.08241 1.33533
2.56 0.289441 0.266327 0.183921 0.155935 1.98148 2.50001 1.57559 2.38743 0.984159 3.33914 1.46592 1.30157
5.12 0.327578 0.281892 0.199285 0.14029 1.93368 2.50056 1.61238 2.30539 1.00871 3.22748 1.28232 1.35031
10.24 0.415174 0.319633 0.195532 0.153651 2.05104 2.5228 1.58595 2.34974 1.06398 3.53121 1.32315 1.47098
20.48 0.469934 0.345585 0.214964 0.151143 2.18228 2.57108 1.63053 2.29949 1.06676 3.56498 1.32489 1.3524
40.96 0.681672 0.423797 0.241103 0.175317 2.32785 2.66884 1.62803 2.31879 1.16071 3.5871 1.31064 1.35456
81.92 0.725063 0.439813 0.305106 0.18251 2.45697 2.71303 1.80475 2.28955 1.31145 3.72691 1.40526 1.4368
163.84 1.067 0.559108 0.296152 0.186762 2.73169 2.66065 1.65281 2.37171 1.40832 3.81062 1.51275 1.37923
327.68 1.58795 0.744144 0.421611 0.228699 3.4485 2.73832 1.72708 2.33984 1.90947 4.2119 1.49844 1.49665
655.36 2.29814 1.01176 0.456693 0.280202 4.39837 2.78039 1.73319 2.48927 2.49507 4.29708 1.63468 1.40551
1310.72 3.59444 1.43852 0.680952 0.325852 5.59821 3.01904 2.05985 2.47215 3.58564 5.11571 1.74608 1.44066
2621.44 5.69629 2.11215 0.822267 0.378347 8.09374 3.73245 2.15486 2.32774 5.38939 5.38871 1.73188 1.69714
5242.88 8.68333 3.10119 1.1169 0.489943 10.848 4.56953 2.57641 2.29857 7.8683 6.42546 2.23933 1.77516
10485.8 11.3501 4.24434 1.5313 0.652503 13.4174 5.4634 2.87847 2.12085 10.3925 6.66161 2.73584 1.84724
20971.5 13.9721 5.43289 1.59946 0.787669 14.3725 6.46417 2.87367 2.02276 13.496 7.11152 2.36427 2.0907
41943 14.6081 5.57994 1.29326 0.897503 12.3894 5.85466 2.30298 1.53458 14.3959 6.55473 1.91228 2.37137
83886.1 11.0824 3.363 1.10828 0.767859 7.27207 3.9983 2.14467 1.21139 12.3621 3.5187 1.78251 1.59533
167772 2.20189 1.90161 0.460935 0.411869 2.25398 2.92671 1.37739 1.1052 3.47375 1.56646 0.91963 1.56977
335544 0.246204 0.537999 0.281092 0.227819 0.933428 0.731259 0.651928 0.888537 0.988566 1.31055 1.03158 1.17989
