0.005 0.000131092 0.000260219 0.000174132
0.01 0.000523469 0.00103775 0.000695311
0.02 0.00208056 0.00410633 0.00276077
0.04 0.00813349 0.015804 0.01073
0.08 0.0301366 0.0556261 0.0389983
0.16 0.0962262 0.159297 0.12028
0.32 0.251516 0.378568 0.300413
0.64 0.586532 0.832877 0.687704
1.28 1.32015 1.80724 1.51979
2.56 2.83885 3.79306 3.24996
5.12 5.97826 7.87897 6.79693
10.24 12.2757 15.9101 13.9059
20.48 24.856 32.3519 28.075
40.96 50.619 64.7906 56.2603
81.92 101.889 130.896 112.946
163.84 203.649 260.919 225.944
327.68 405.77 522.025 453.739
655.36 807.971 1042.52 909.428
1310.72 1612.43 2087.07 1813.6
2621.44 3226.17 4194.59 3645.1
5242.88 6436.97 8370.68 7285.13
10485.8 12891.9 16617.6 14571.5
20971.5 25866.5 32950.6 29188.9
41943 51272.1 64873.7 58346.8
83886.1 100811 126870 116068
167772 206809 252864 234682
