0.005 7991.97 1998.87 1997.89
0.01 7968.08 1995.52 1991.6
0.02 7875.43 1982.4 1967.12
0.04 7546.89 1934.31 1879.32
0.08 6693.2 1792.41 1641.11
0.16 5690.58 1546.09 1316.69
0.32 4941.84 1345.17 1106.61
0.64 4471.16 1252.39 997.362
1.28 4223.72 1189.67 936.668
2.56 4038.88 1140.59 889.224
5.12 3901.38 1093.76 857.282
10.24 3632.14 1021.18 792.618
20.48 3289.61 926.974 713.045
40.96 2814.09 794.873 602.59
81.92 2228.16 633.469 471.7
163.84 1505.7 433.401 313.093
327.68 784.794 229.557 160.204
655.36 267.144 82.1981 53.37
1310.72 42.6392 13.9823 8.75198
2621.44 2.2152 1.02239 0.533411
5242.88 0.181356 0.150951 0.187687
10485.8 0.142034 0.167067 0.160984
20971.5 0.147948 0.186885 0.127037
41943 0.194529 0.21232 0.181369
83886.1 0.122284 0.153053 0.122642
