0.005 -0.00118696 -0.00249729 0.00104465
0.01 -0.00106739 -0.00261671 0.00110167
0.02 -0.000680845 -0.00279198 0.00111026
0.04 0.000594551 -0.00245928 0.00116177
0.08 0.00954872 0.00649876 0.00801816
0.16 0.0547098 0.0521114 0.0502758
0.32 0.0777819 0.161426 0.114827
0.64 0.111203 0.298112 0.167382
1.28 0.157224 0.454057 0.224909
2.56 0.209719 0.661773 0.31065
5.12 0.309526 0.96174 0.451033
10.24 0.430697 1.38171 0.658349
20.48 0.655056 1.92704 0.997815
40.96 0.982472 2.51678 1.39768
81.92 1.45899 3.12042 1.9533
163.84 1.98018 3.32682 2.48907
327.68 2.30368 3.14511 2.72951
655.36 2.30719 2.67135 2.56724
1310.72 1.97222 2.0361 2.12324
2621.44 1.50438 1.435 1.57176
5242.88 1.01898 0.930433 1.04614
10485.8 0.634031 0.56294 0.648666
20971.5 0.361604 0.319575 0.377659
41943 0.192093 0.161006 0.209102
83886.1 0.0994923 0.0728409 0.110103
167772 0.047774 0.0266758 0.0450879
335544 0.0229114 0.0119895 0.0345552
