0.005 7995.4 1999.37 1998.81
0.01 7981.68 1997.5 1995.27
0.02 7928.2 1990.13 1981.42
0.04 7734.63 1962.7 1930.63
0.08 7200.97 1878.42 1783.16
0.16 6528.66 1725.07 1561.19
0.32 6071.96 1605.8 1422.84
0.64 5848.73 1572.39 1373.25
1.28 5834.94 1567.3 1371.29
2.56 5874.94 1570.66 1381.77
5.12 5884.1 1567.88 1384.02
10.24 5881.97 1565.8 1381.31
20.48 5861.11 1560.56 1375.26
40.96 5866.93 1559.76 1376.74
81.92 5852.87 1556.51 1373.72
163.84 5834.89 1550.5 1369.85
327.68 5821.95 1545.64 1366.45
655.36 5807.46 1540.67 1362.73
1310.72 5801.06 1536.66 1360.77
2621.44 5762.77 1524.44 1350.12
5242.88 5725.76 1513.42 1342.44
10485.8 5678.75 1499.94 1329.07
20971.5 5601.18 1475.9 1306.91
41943 5469.84 1438.49 1271.87
83886.1 5289.9 1380.87 1220.32
167772 4958.26 1291 1128.93
