0.005 7.1402e-05 0.000143006 9.54053e-05
0.01 0.000285261 0.000571017 0.00038109
0.02 0.0011367 0.00227032 0.00151744
0.04 0.00448747 0.00888583 0.00597572
0.08 0.0171676 0.033033 0.0226437
0.16 0.0604517 0.108861 0.0778888
0.32 0.179578 0.293474 0.224128
0.64 0.460876 0.692933 0.551801
1.28 1.08648 1.54127 1.25613
2.56 2.40402 3.28489 2.76561
5.12 5.15514 6.88807 5.87465
10.24 10.8502 14.0815 12.2512
20.48 22.2084 28.7038 25.2439
40.96 44.8693 57.9012 50.4572
81.92 89.9659 115.831 101.316
163.84 180.696 233.215 203.043
327.68 358.578 466.613 403.308
655.36 721.025 921.724 813.383
1310.72 1445.02 1860.17 1620.71
2621.44 2885.95 3736.85 3253.58
5242.88 5752.23 7470.99 6513.68
10485.8 11492.9 14875.6 13010.2
20971.5 23010.2 29873.5 25957
41943 45905.5 60043.8 51721.7
83886.1 90948.6 122107 103797
167772 178474 252831 218611
