0.005 -0.000529704 -0.00207815 0.00022847
0.01 -0.000755026 -0.0017872 0.000543269
0.02 -0.00103981 -0.00113314 0.00121574
0.04 -0.000261826 0.000789477 0.0025325
0.08 0.0106555 0.0117652 0.0104776
0.16 0.0582168 0.0587435 0.0572152
0.32 0.0845268 0.162461 0.117321
0.64 0.125545 0.295532 0.181993
1.28 0.189731 0.452957 0.266436
2.56 0.295233 0.681126 0.39738
5.12 0.446345 0.908553 0.583136
10.24 0.58534 1.04237 0.728722
20.48 0.655382 1.02078 0.793535
40.96 0.607503 0.835956 0.715381
81.92 0.470848 0.608564 0.548172
163.84 0.318118 0.395613 0.372747
327.68 0.191741 0.243668 0.228464
655.36 0.106604 0.134721 0.131553
1310.72 0.0569964 0.0747077 0.0709446
2621.44 0.0300677 0.0370289 0.0378138
5242.88 0.014783 0.0191302 0.0183997
10485.8 0.00973496 0.0089822 0.00459852
20971.5 0.00358184 0.00435154 0.00427133
41943 0.00329427 0.00131689 0.00329041
83886.1 0.00235004 0.000501105 0.000794691
167772 0.00131535 -0.000852181 0.000510526
335544 0.000824351 -0.0024751 0.00116823
671089 0.00265104 -0.000817292 0.000701189
1.34218e+06 0.00259254 -0.00281837 -0.00443153
2.68435e+06 0.000329514 0.000993109 0.00253714
5.36871e+06 0.00340874 0.00649829 0.00332038
1.07374e+07 0.00163648 0.0211905 0.00708674
