0.001 8.80096e-09 8.332e-09 4.54476e-08
0.002 1.40493e-07 1.3308e-07 7.26207e-07
0.004 2.28619e-06 2.1438e-06 1.14137e-05
0.008 3.8183e-05 3.51151e-05 0.000174007
0.016 0.000632746 0.000578573 0.00245197
0.032 0.00708468 0.00802508 0.0256033
0.064 0.0322327 0.0746594 0.147071
0.128 0.0996552 0.313345 0.342502
0.256 0.238098 0.477398 0.888175
0.512 0.648876 0.980329 1.01981
1.024 0.624172 1.46282 1.09415
2.048 0.42353 1.09256 1.0845
4.096 0.258634 0.92831 1.07991
8.192 0.286581 1.00453 1.07086
16.384 0.244418 1.12637 0.948704
32.768 0.207379 0.8601 1.05996
65.536 0.259187 0.788965 0.998989
131.072 0.279149 1.17637 1.16401
262.144 0.212921 1.24688 0.895944
524.288 0.220198 0.627346 1.00807
1048.58 0.278133 0.918033 1.12353
2097.15 0.18392 1.16875 1.25722
4194.3 0.241838 0.951098 0.851799
8388.61 0.226373 1.12109 1.06039
16777.2 0.192072 0.728312 0.424163
