0.005 1.97497e-05 5.62854e-06 2.13477e-05
0.01 0.000232098 6.59988e-05 0.000249887
0.02 0.0013583 0.000387536 0.00145392
0.04 0.00155849 0.000457343 0.00165152
0.08 0.000681859 0.000668464 0.00194808
0.16 0.00060412 0.00343523 0.0050165
0.32 0.397055 0.228217 0.680611
0.64 1.81196 1.17379 2.54252
1.28 1.95233 1.22384 2.72445
2.56 2.17167 1.34539 2.93025
5.12 1.74138 1.31244 2.60437
10.24 1.90935 1.37807 2.65751
20.48 1.9487 1.40431 2.6958
40.96 1.92479 1.44568 2.61063
81.92 2.00174 1.5282 2.70219
163.84 1.94228 1.46451 2.78341
327.68 2.11738 1.72314 2.82582
655.36 2.2668 1.75621 2.99978
1310.72 2.33206 1.85603 3.13202
2621.44 2.59706 2.09241 3.47033
5242.88 2.63712 2.06558 3.34025
10485.8 2.67364 2.10558 3.40732
20971.5 2.61114 2.07059 3.31608
41943 2.62878 2.15538 3.37788
83886.1 2.92801 2.44427 3.77738
167772 3.15555 2.6004 3.95148
335544 3.47332 2.82146 4.47864
671089 4.63205 3.74238 5.90447
1.34218e+06 8.41756 6.55456 10.2714
