# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.0585381 0.0461429 0.0564713 0.0614378 2.83443 3.1104 3.06646 3.05057 2.48417 2.52531 2.73787 2.27509
0.01 0.058254 0.0460649 0.0561991 0.061134 2.82822 3.10392 3.05977 3.045 2.47409 2.51509 2.72786 2.26586
0.02 0.0572634 0.0458437 0.0552389 0.0600947 2.80459 3.07893 3.03362 3.02349 2.43587 2.4731 2.68986 2.2298
0.04 0.055112 0.0459496 0.053067 0.0576879 2.72289 2.99282 2.93866 2.94607 2.30573 2.31393 2.5608 2.10327
0.08 0.0594509 0.049977 0.0571989 0.0579406 2.52739 2.77401 2.68373 2.71533 2.00581 1.96049 2.26628 1.79768
0.16 0.0997709 0.0843411 0.0900697 0.088006 2.23174 2.44059 2.35738 2.34382 1.83652 1.70431 1.89675 1.48153
0.32 0.221872 0.166852 0.153314 0.161465 2.18022 2.25849 2.10554 2.10908 1.72111 1.66432 1.74667 1.31446
0.64 0.476289 0.356256 0.286588 0.255422 2.19101 2.22767 2.14833 1.96708 1.81783 1.82904 1.8865 1.51162
1.28 1.08861 0.693366 0.446487 0.312123 2.65855 2.29561 2.16488 1.87701 2.19415 1.94205 1.69756 1.43053
2.56 1.37727 1.06382 0.607383 0.404035 2.80643 2.72516 1.87904 1.92602 2.34149 1.9295 1.76973 1.41448
5.12 2.33175 1.58184 0.972814 0.502437 3.30578 2.97617 2.18871 1.73499 3.39031 2.19131 1.90597 1.46201
10.24 3.20109 1.76344 1.06185 0.538794 3.81965 3.09437 1.92468 1.71497 3.65819 2.25056 1.78078 1.20462
20.48 2.34124 1.50465 0.663601 0.507225 3.37822 2.81586 1.53514 1.39097 2.88709 1.88292 1.385 1.35581
40.96 0.933646 0.670661 0.440748 0.431113 2.16935 1.42146 1.23492 1.09783 1.56579 1.38619 1.28121 1.06587
81.92 0.36401 0.284862 0.298161 0.240077 1.07497 1.16066 1.09234 0.917355 1.00351 1.15122 1.1237 1.1118
163.84 0.284854 0.232145 0.233001 0.256177 0.902175 1.11808 0.988981 0.827336 1.03928 0.858608 0.845671 1.00659
327.68 0.248964 0.238456 0.296233 0.234109 0.936454 1.03143 1.01244 1.0603 1.04115 1.07773 0.979105 1.03653
655.36 0.241407 0.266672 0.236713 0.243086 1.18508 1.1369 0.985565 0.811381 0.998617 1.04438 0.974753 1.0716
1310.72 0.267257 0.223767 0.242302 0.265009 1.04785 1.09351 0.883601 0.866501 0.961377 0.887432 1.08708 1.0007
2621.44 0.265393 0.234412 0.238247 0.293811 0.98238 0.854701 1.07089 0.987088 0.971579 0.909618 1.05788 1.07055
5242.88 0.289339 0.239493 0.297348 0.232805 1.02633 1.03858 0.743453 1.01784 0.953254 1.13092 1.02291 1.01425
10485.8 0.289012 0.260146 0.264534 0.278901 0.911395 0.899446 0.859647 0.879087 0.986377 0.980518 1.0253 1.00024
20971.5 0.205266 0.200749 0.303472 0.269674 1.07868 1.0392 0.884801 1.06621 1.02121 0.977563 1.0232 0.969483
41943 0.264918 0.262623 0.272992 0.206146 0.772297 0.868258 0.983971 0.913698 1.04259 0.817171 1.21564 1.21147
83886.1 0.236498 0.261328 0.233191 0.279977 1.04127 1.0164 0.952673 1.13938 1.24862 0.995604 1.06618 1.18017
167772 0.24179 0.207062 0.319992 0.210161 0.801666 0.980493 1.11047 1.11326 1.07491 0.925842 0.754894 0.993811
