0.005 0.00021758 0.000216953 0.000216751
0.01 0.000862639 0.000862155 0.00086001
0.02 0.00333444 0.00336283 0.00333779
0.04 0.0117817 0.0122869 0.0119897
0.08 0.03243 0.0377749 0.0347767
0.16 0.0651383 0.0899144 0.0750473
0.32 0.121341 0.177126 0.141008
0.64 0.226957 0.333934 0.263158
1.28 0.437863 0.640469 0.504022
2.56 0.865394 1.25277 0.98888
5.12 1.72117 2.46859 1.95164
10.24 3.42969 4.88659 3.88601
20.48 6.86898 9.73089 7.76575
40.96 13.7293 19.3703 15.4244
81.92 27.4658 38.6689 30.8252
163.84 54.8236 77.3152 61.718
327.68 109.686 154.551 123.008
655.36 219.281 309.467 245.351
1310.72 438.75 619.018 491.49
2621.44 876.703 1237.11 984.419
5242.88 1754.32 2476.38 1963.41
10485.8 3509.31 4955.5 3919.73
20971.5 7033.99 9919.58 7837.38
41943 14076.2 19921.2 15690.8
83886.1 28240.7 40406 31218.6
167772 56636.2 82302.3 62559.6
