# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.0733709 0.0811481 0.0871649 0.119923 3.19149 3.07572 3.61955 3.36314 2.56956 2.5403 2.90599 3.26495
0.01 0.0723199 0.0799149 0.0862845 0.118081 3.16832 3.04879 3.58979 3.3337 2.52961 2.50545 2.86423 3.21203
0.02 0.0690143 0.0768433 0.0840952 0.112216 3.08403 2.95171 3.48452 3.22786 2.39317 2.38318 2.71212 3.02414
0.04 0.0690779 0.0790916 0.0856243 0.101683 2.8151 2.67012 3.19387 2.91827 2.08226 2.06824 2.33566 2.52756
0.08 0.115842 0.108767 0.124812 0.116413 2.23484 2.26904 2.62604 2.31633 1.74176 1.73575 1.96345 1.86282
0.16 0.265691 0.257319 0.218213 0.198273 1.57011 1.72219 2.1188 1.86783 1.64156 1.35378 1.56194 1.5217
0.32 0.507076 0.555111 0.377267 0.349576 1.65069 1.90121 1.86082 1.2986 1.59164 1.28052 1.53465 1.28009
0.64 0.771802 0.644695 0.531755 0.438808 1.62645 1.52842 1.53265 1.53273 1.34353 1.47916 1.14601 1.14043
1.28 0.695406 0.486535 0.405943 0.428495 1.27937 1.43457 1.1804 1.25567 1.14382 1.22785 1.12832 1.17197
2.56 0.267937 0.264903 0.27345 0.30662 1.24992 0.940818 0.987581 1.18474 1.0062 1.1488 1.09835 1.15759
5.12 0.256634 0.272846 0.252701 0.301355 1.10612 1.00863 1.01213 0.989814 1.17069 1.11068 1.11713 1.06517
10.24 0.231596 0.243637 0.255655 0.270203 1.04855 0.947126 1.06149 1.01101 1.07991 0.974252 0.990381 1.14028
20.48 0.306201 0.246169 0.277154 0.291476 1.13816 0.962174 0.816431 1.10444 0.978031 1.03025 0.937597 1.14885
40.96 0.280531 0.225717 0.266944 0.273895 1.12773 0.945846 1.01781 1.04385 0.929101 1.07889 0.932504 1.12785
81.92 0.283744 0.261096 0.259884 0.242036 0.95482 1.06858 0.928877 0.949737 1.04253 0.880223 0.935498 0.942602
163.84 0.284531 0.254604 0.269814 0.253147 1.09572 0.990799 1.11793 0.947765 0.940664 0.939326 0.954982 0.93342
327.68 0.279324 0.254876 0.241491 0.222813 1.07466 1.01547 1.02776 0.879663 1.09018 0.952501 0.94782 1.03154
655.36 0.206865 0.254854 0.242498 0.239345 1.31524 0.999216 0.824951 1.05917 1.04077 0.962253 0.937505 0.955263
1310.72 0.24938 0.235028 0.263636 0.229834 0.884295 0.942565 0.764357 0.923968 1.06399 0.852981 1.13597 0.775439
2621.44 0.308757 0.253006 0.28483 0.245153 0.928377 1.10187 0.941714 0.870683 1.12983 0.899393 0.939765 1.04811
5242.88 0.199433 0.287708 0.239584 0.237635 0.995849 0.998471 0.913971 0.991079 0.895876 0.999317 0.984219 0.971437
10485.8 0.312271 0.242964 0.300625 0.257398 0.969353 1.02895 0.970364 1.00217 0.88318 0.877133 1.23205 0.932418
20971.5 0.248691 0.263085 0.261795 0.229351 0.946249 1.00479 1.03172 1.03942 0.954941 1.02492 0.860304 0.872351
41943 0.222992 0.2324 0.241035 0.243812 0.975388 0.922841 0.751798 1.28138 1.16209 0.98006 0.98961 1.30396
83886.1 0.296227 0.220159 0.19452 0.208765 0.941033 0.919239 1.06496 0.952049 1.08809 0.971921 0.892998 0.751333
