0.005 0.000161674 0.000989613 0.000150059
0.01 5.60975e-05 0.00113431 -0.000117529
0.02 0.000490498 0.0019923 -0.000576268
0.04 0.0062994 0.00846379 0.00501255
0.08 0.043306 0.0369543 0.0388653
0.16 0.0654695 0.0953551 0.0802959
0.32 0.101632 0.168593 0.132501
0.64 0.123472 0.206108 0.157456
1.28 0.112226 0.176323 0.136715
2.56 0.0774259 0.117235 0.0917283
5.12 0.0472651 0.0735456 0.0613324
10.24 0.0265422 0.0461406 0.0374761
20.48 0.0125956 0.0251944 0.0234787
40.96 0.00695068 0.0122365 0.0100334
81.92 0.00311094 0.00763159 0.00718748
163.84 0.00169506 0.00279813 0.00439182
327.68 -0.000500868 0.00121132 0.000993506
655.36 0.000498714 -0.000634056 -7.49404e-05
1310.72 0.000207892 0.000751955 0.00428717
2621.44 0.000864671 0.000821669 0.00369095
5242.88 -0.000173228 0.000860149 0.00228429
10485.8 -0.000320941 0.0017475 0.000567818
20971.5 0.000912002 0.00417561 -0.00341663
41943 0.00513417 -0.00868946 -0.000742461
83886.1 -0.00826384 0.0055876 -0.00772822
