0.005 0.000340765 0.000327063 0.000329669
0.01 0.00137351 0.00130159 0.00131699
0.02 0.00534751 0.00510651 0.00518001
0.04 0.0189632 0.0190484 0.0189813
0.08 0.0572316 0.0625518 0.0595242
0.16 0.138003 0.171232 0.150764
0.32 0.306355 0.40738 0.341976
0.64 0.661188 0.898584 0.741668
1.28 1.39905 1.90413 1.56989
2.56 2.9115 3.948 3.25486
5.12 6.00559 8.07651 6.69921
10.24 12.3069 16.4655 13.6932
20.48 24.997 33.3109 27.7712
40.96 50.3235 67.0176 55.9595
81.92 101.04 134.622 112.387
163.84 202.418 269.86 224.792
327.68 404.781 539.296 449.563
655.36 809.325 1076.13 896.891
1310.72 1618.77 2155.98 1792.76
2621.44 3241.57 4301.77 3589.43
5242.88 6480.25 8613.32 7189.1
10485.8 12963.4 17211.1 14366
20971.5 25886.9 34337.2 28745.2
41943 51631.7 68764.5 57498.4
83886.1 102794 138437 114654
167772 204701 277142 229214
