0.001 0.00499831 0.00379686 0.00332574
0.002 0.00503833 0.00378965 0.00323645
0.004 0.00503625 0.00387064 0.00315171
0.008 0.00501541 0.00395672 0.00305431
0.016 0.00499699 0.00402981 0.00283076
0.032 0.00524487 0.00385603 0.00285585
0.064 0.0099494 0.00753477 0.00807398
0.128 0.0470986 0.0417042 0.0443236
0.256 0.0723775 0.0898272 0.0860716
0.512 0.0895074 0.13899 0.111851
1.024 0.0856902 0.128505 0.108635
2.048 0.0616988 0.0967102 0.0749725
4.096 0.0375469 0.0599587 0.0457143
8.192 0.0192252 0.0315677 0.0294746
16.384 0.0103688 0.0178249 0.0146698
32.768 0.00529821 0.0101295 0.00953687
65.536 0.00256981 0.00768516 0.00376838
131.072 0.00152649 0.00358218 0.0037075
262.144 0.00104507 0.00154439 0.000987852
524.288 6.17675e-05 0.00188593 -0.00145985
1048.58 -0.00019675 -4.72201e-06 -0.0057814
2097.15 -0.000942332 -0.00456726 -0.00661575
4194.3 9.70553e-05 -0.00183553 -0.00170339
8388.61 -0.000162859 0.0021774 0.00317868
16777.2 0.00425228 -0.00417822 0.00997365
