0.001 0.000126648 0.000185022 0.000298012
0.002 0.000190087 9.00416e-05 0.000193555
0.004 0.000193635 0.000118443 0.000170205
0.008 0.000202842 0.000112518 0.000204881
0.016 0.000183672 0.000162557 0.000264505
0.032 0.000190143 0.000125398 0.000539207
0.064 0.00212745 0.00142312 0.00262848
0.128 0.0240057 0.021596 0.0209845
0.256 0.079848 0.088681 0.0817771
0.512 0.112832 0.219139 0.158212
1.024 0.162558 0.361176 0.229759
2.048 0.237996 0.513512 0.334581
4.096 0.330842 0.653178 0.445492
8.192 0.395195 0.685349 0.512592
16.384 0.388147 0.597028 0.481335
32.768 0.307869 0.444796 0.371987
65.536 0.208762 0.301353 0.252
131.072 0.127273 0.186915 0.157638
262.144 0.0718704 0.107369 0.0908318
524.288 0.038807 0.0596345 0.0510324
1048.58 0.0201852 0.0331893 0.0262307
2097.15 0.0102098 0.0166475 0.0124938
4194.3 0.00424446 0.00869285 0.00590624
8388.61 0.00258867 0.00575096 0.00620704
16777.2 0.000189459 0.00110346 0.000327082
33554.4 0.00107139 -0.0031741 0.00446771
67108.9 0.0102445 -0.00198051 0.0138604
