# ntypes x n_kvalues = 3 x 4; columns are t0,k0 t0,k1 ... t1,k0, t1,k1, ... 
0.005 0.103444 0.100443 0.120714 0.115316 3.32472 3.74913 3.50681 3.75463 3.20251 3.02645 3.73986 3.368
0.01 0.101576 0.0983756 0.117957 0.11309 3.22958 3.65844 3.41316 3.6486 3.13402 2.95784 3.66407 3.28327
0.02 0.0982038 0.0930798 0.109548 0.110098 2.90718 3.351 3.11879 3.29583 2.89837 2.72619 3.40663 2.99361
0.04 0.107982 0.0951979 0.100976 0.125172 2.1566 2.66773 2.48488 2.4905 2.26247 2.13522 2.7915 2.33449
0.08 0.166882 0.148898 0.159925 0.15426 1.47532 1.88705 1.60187 1.57856 1.5216 1.66298 1.97193 1.6487
0.16 0.327771 0.296012 0.326612 0.278294 1.07176 1.25176 1.07223 1.18373 1.21967 1.22751 1.37486 1.21174
0.32 0.487743 0.419151 0.414832 0.368577 1.07513 0.924682 1.11841 1.15093 1.38131 1.34804 1.45376 1.34359
0.64 0.51088 0.388912 0.349726 0.301206 1.11851 1.10962 1.05386 1.11141 1.15683 1.05481 1.08472 0.745442
1.28 0.338519 0.270224 0.258669 0.322931 1.23541 0.971443 1.03687 0.891406 1.12678 0.970708 0.930186 0.903598
2.56 0.264302 0.280871 0.266961 0.240431 0.997137 1.04022 0.809695 0.809506 1.02491 1.01074 1.05667 0.990696
5.12 0.222167 0.239705 0.238327 0.285556 1.03035 1.01549 1.00811 1.19244 1.02496 0.996171 1.10283 0.848583
10.24 0.268556 0.260554 0.230743 0.245391 0.962414 0.84015 1.05287 0.893192 0.885462 0.85879 1.0195 1.15581
20.48 0.292538 0.229848 0.244921 0.203899 0.849419 1.16799 1.07114 0.940173 0.90363 0.799622 0.983151 0.923701
40.96 0.288882 0.274238 0.236633 0.237356 0.967336 0.909607 0.995377 0.958556 0.942403 1.10628 0.982796 0.971762
81.92 0.256774 0.22069 0.262511 0.248934 0.971491 1.16189 0.73329 0.884256 1.07651 1.00456 1.2358 0.94348
163.84 0.278453 0.223021 0.295309 0.227427 0.95723 1.08633 1.20525 0.885985 0.968285 0.884038 0.826936 0.914558
327.68 0.257138 0.268563 0.220177 0.293151 0.992904 1.06514 0.995549 1.12422 1.03332 0.816854 0.863698 0.919933
655.36 0.18585 0.30964 0.261609 0.261855 0.939131 0.831717 0.930663 1.00686 1.15548 1.03384 0.805892 1.11038
1310.72 0.26915 0.266038 0.22435 0.256941 1.12112 0.935081 1.15191 0.96405 0.902762 1.03227 0.942535 1.03582
2621.44 0.235483 0.247874 0.251686 0.256209 1.02135 1.08865 0.834805 0.957729 1.06132 0.885037 0.949682 0.996631
5242.88 0.212999 0.208667 0.251035 0.249336 1.09148 1.01303 0.926314 0.872235 1.0403 1.14768 0.943629 0.925206
10485.8 0.257126 0.218562 0.235874 0.239146 0.977741 1.03674 1.01095 0.896403 1.03318 0.942353 0.859444 0.96236
20971.5 0.269085 0.2544 0.256544 0.250112 1.14418 0.989476 0.909089 1.07565 0.812822 0.811152 0.899326 1.02446
41943 0.229428 0.274005 0.259023 0.281004 0.968429 0.971754 1.24078 1.25175 1.02337 0.88195 1.1739 0.936439
83886.1 0.231565 0.30366 0.233129 0.238819 1.0281 1.24649 1.00866 0.971456 0.982196 1.02876 0.997729 0.878427
167772 0.235414 0.219266 0.260172 0.25294 1.15469 1.04749 0.615358 0.965195 0.864912 1.19956 0.83192 1.11973
335544 0.247697 0.263005 0.211095 0.217106 1.00888 1.25585 0.955801 1.03933 1.00719 0.992956 0.829423 1.02368
