# q 0,0 0,1 0,2 1,1 1,2 2,2
1.000000 -0.440918 1.045931 0.781449 -1.805330 -0.758047 -2.750902
1.038000 -0.446169 1.038863 0.771285 -1.841100 -0.738277 -2.748789
1.076000 -0.452562 1.030461 0.762493 -1.875831 -0.687975 -2.759377
1.114000 -0.459064 1.021268 0.755963 -1.904666 -0.611552 -2.781809
1.152000 -0.464733 1.011905 0.752212 -1.922710 -0.517514 -2.813403
1.190000 -0.468823 1.003014 0.751350 -1.925605 -0.417302 -2.849994
1.228000 -0.470860 0.995205 0.753103 -1.910066 -0.323754 -2.886456
1.266000 -0.470684 0.988994 0.756874 -1.874311 -0.249384 -2.917331
1.304000 -0.468438 0.984761 0.761845 -1.818363 -0.204724 -2.937510
1.342000 -0.464532 0.982715 0.767090 -1.744161 -0.196924 -2.942863
1.380000 -0.459568 0.982875 0.771700 -1.655482 -0.228808 -2.930753
1.418000 -0.454248 0.985077 0.774892 -1.557669 -0.298481 -2.900382
1.456000 -0.449274 0.988989 0.776101 -1.457187 -0.399549 -2.852904
1.494000 -0.445253 0.994147 0.775031 -1.361040 -0.521894 -2.791313
1.532000 -0.442623 1.000004 0.771679 -1.276123 -0.652926 -2.720113
1.570000 -0.441599 1.005982 0.766307 -1.208556 -0.779116 -2.644808
1.608000 -0.442158 1.011527 0.759399 -1.163083 -0.887630 -2.571266
1.646000 -0.444053 1.016159 0.751578 -1.142595 -0.967858 -2.505055
1.684000 -0.446858 1.019513 0.743520 -1.147835 -1.012634 -2.450804
1.722000 -0.450033 1.021372 0.735859 -1.177317 -1.019016 -2.411685
1.760000 -0.453007 1.021673 0.729111 -1.227473 -0.988527 -2.389064
1.798000 -0.455256 1.020512 0.723614 -1.293022 -0.926850 -2.382368
1.836000 -0.456376 1.018125 0.719490 -1.367513 -0.843014 -2.389182
1.874000 -0.456133 1.014862 0.716647 -1.443993 -0.748208 -2.405553
1.912000 -0.454491 1.011144 0.714803 -1.515722 -0.654360 -2.426475
1.950000 -0.451608 1.007426 0.713533 -1.576862 -0.572680 -2.446484
1.988000 -0.447808 1.004148 0.712336 -1.623049 -0.512342 -2.460293
2.026000 -0.443531 1.001696 0.710706 -1.651795 -0.479476 -2.463394
2.064000 -0.439266 1.000368 0.708200 -1.662671 -0.476570 -2.452545
2.102000 -0.435477 1.000345 0.704496 -1.657245 -0.502356 -2.426098
2.140000 -0.432544 1.001680 0.699428 -1.638786 -0.552172 -2.384122
2.178000 -0.430708 1.004290 0.693000 -1.611770 -0.618726 -2.328315
2.216000 -0.430040 1.007970 0.685380 -1.581259 -0.693165 -2.261725
2.254000 -0.430439 1.012408 0.676862 -1.552210 -0.766282 -2.188313
2.292000 -0.431647 1.017215 0.667822 -1.528820 -0.829715 -2.112422
2.330000 -0.433293 1.021960 0.658661 -1.513977 -0.876971 -2.038223
2.368000 -0.434949 1.026206 0.649748 -1.508900 -0.904160 -1.969204
2.406000 -0.436188 1.029550 0.641368 -1.512999 -0.910343 -1.907776
2.444000 -0.436651 1.031658 0.633689 -1.523987 -0.897484 -1.855028
2.482000 -0.436088 1.032294 0.626744 -1.538224 -0.870008 -1.810681
2.520000 -0.434400 1.031343 0.620433 -1.551254 -0.834060 -1.773219
2.558000 -0.431641 1.028824 0.614549 -1.558454 -0.796561 -1.740188
2.596000 -0.428011 1.024885 0.608813 -1.555732 -0.764212 -1.708621
2.634000 -0.423819 1.019794 0.602922 -1.540148 -0.742569 -1.675510
2.672000 -0.419442 1.013917 0.596604 -1.510410 -0.735309 -1.638288
2.710000 -0.415266 1.007681 0.589657 -1.467142 -0.743802 -1.595221
2.748000 -0.411632 1.001538 0.581987 -1.412903 -0.766999 -1.545687
2.786000 -0.408787 0.995918 0.573622 -1.351937 -0.801674 -1.490275
2.824000 -0.406855 0.991189 0.564714 -1.289686 -0.842945 -1.430718
2.862000 -0.405823 0.987615 0.555511 -1.232119 -0.885015 -1.369640
2.900000 -0.405543 0.985327 0.546327 -1.184960 -0.922004 -1.310178
2.938000 -0.405763 0.984306 0.537488 -1.152920 -0.948764 -1.255507
2.976000 -0.406160 0.984375 0.529280 -1.139023 -0.961574 -1.208351
3.014000 -0.406390 0.985216 0.521897 -1.144132 -0.958597 -1.170531
