0.005 -0.000489117 7.43529e-05 0.000211485
0.01 -0.000539394 -6.25009e-05 0.000418891
0.02 -0.000575278 -0.000179526 0.000738611
0.04 -4.63146e-05 0.000110951 0.00180707
0.08 0.00775557 0.00564773 0.00896095
0.16 0.0552736 0.0483972 0.05344
0.32 0.0857138 0.169931 0.125199
0.64 0.117088 0.306845 0.175625
1.28 0.12716 0.422358 0.19967
2.56 0.134444 0.548725 0.229079
5.12 0.157985 0.651965 0.255447
10.24 0.162183 0.78527 0.247966
20.48 0.166882 0.90074 0.272551
40.96 0.184302 1.15877 0.280644
81.92 0.204894 1.32815 0.347087
163.84 0.204483 1.92795 0.345345
327.68 0.231291 1.93234 0.37321
655.36 0.230398 1.96572 0.376018
1310.72 0.238676 2.12365 0.412388
2621.44 0.25216 2.29698 0.436823
5242.88 0.268892 2.65992 0.46378
10485.8 0.305071 3.17124 0.513481
20971.5 0.34443 3.63819 0.652118
41943 0.420029 4.02 1.01404
83886.1 0.504215 4.57534 1.43082
167772 0.543181 4.50029 1.66163
335544 0.761126 5.07794 2.57902
